تاریخ,درجہ_حرارت_زیادہ,درجہ_حرارت_کم,بارش
۲۰۰۵-۱۲-۱۰,۲۴.۲,۵.۷,۰.۰
۲۰۰۵-۱۲-۱۱,۲۴.۳,۳.۵,۰.۰
۲۰۰۵-۱۲-۱۲,۲۶.۲,۳.۳,۰.۰
۲۰۰۵-۱۲-۱۳,۲۵.۰,۳.۲,۰.۰
۲۰۰۵-۱۲-۱۴,۲۳.۸,۳.۰,۰.۰
۲۰۰۵-۱۲-۱۵,۲۳.۰,۲.۵,۰.۰
۲۰۰۵-۱۲-۱۶,۲۳.۰,۲.۶,۰.۰
۲۰۰۵-۱۲-۱۷,۲۱.۸,۰.۷,۰.۰
۲۰۰۵-۱۲-۱۸,۲۴.۴,۱.۷,۰.۰
۲۰۰۵-۱۲-۱۹,۲۳.۵,۲.۰,۰.۰
۲۰۰۵-۱۲-۲۰,۲۲.۸,۲.۰,۰.۰
۲۰۰۵-۱۲-۲۱,۱۹.۵,۱.۶,۰.۰
۲۰۰۵-۱۲-۲۲,۲۰.۲,۲.۰,۰.۰
۲۰۰۵-۱۲-۲۳,۱۹.۲,۳.۰,۰.۰
۲۰۰۵-۱۲-۲۴,۲۲.۷,۳.۲,۰.۰
۲۰۰۵-۱۲-۲۵,۲۳.۳,۳.۸,۰.۰
۲۰۰۵-۱۲-۲۶,۲۲.۷,۳.۸,۰.۰
۲۰۰۵-۱۲-۲۷,۲۰.۵,۶.۰,۰.۰
۲۰۰۵-۱۲-۲۸,۲۱.۳,۵.۵,۰.۰
۲۰۰۵-۱۲-۲۹,۲۲.۲,۳.۵,۰.۰
۲۰۰۵-۱۲-۳۰,۲۳.۵,۴.۰,۰.۰
۲۰۰۵-۱۲-۳۱,۲۱.۴,۴.۷,۰.۰
۲۰۰۶-۰۱-۰۱,۱۷.۰,۸.۵,
۲۰۰۶-۰۱-۰۲,۱۵.۰,۶.۰,۰.۳
۲۰۰۶-۰۱-۰۳,۱۵.۵,۲.۰,۰.۰
۲۰۰۶-۰۱-۰۴,۱۷.۳,۰.۵,۰.۰
۲۰۰۶-۰۱-۰۵,۱۸.۵,-۱.۰,۰.۰
۲۰۰۶-۰۱-۰۶,۱۹.۷,-۰.۵,۰.۰
۲۰۰۶-۰۱-۰۷,۱۹.۸,-۰.۸,۰.۰
۲۰۰۶-۰۱-۰۸,۲۱.۴,-۰.۸,۰.۰
۲۰۰۶-۰۱-۰۹,۲۳.۲,-۰.۳,۰.۰
۲۰۰۶-۰۱-۱۰,۲۰.۲,۲.۵,۰.۰
۲۰۰۶-۰۱-۱۱,۲۲.۴,۱.۲,۰.۰
۲۰۰۶-۰۱-۱۲,۲۳.۳,۲.۰,۰.۰
۲۰۰۶-۰۱-۱۳,۲۳.۰,۲.۷,۰.۰
۲۰۰۶-۰۱-۱۴,۲۲.۸,۳.۴,۰.۰
۲۰۰۶-۰۱-۱۵,۲۱.۲,۶.۱,۰.۰
۲۰۰۶-۰۱-۱۶,۱۷.۵,۹.۰,۰.۰
۲۰۰۶-۰۱-۱۷,۱۸.۲,۱۰.۷,۱.۲
۲۰۰۶-۰۱-۱۸,۲۰.۱,۹.۵,۰.۲
۲۰۰۶-۰۱-۱۹,۱۶.۳,۶.۸,۰.۰
۲۰۰۶-۰۱-۲۰,۱۹.۸,۶.۸,۰.۰
۲۰۰۶-۰۱-۲۱,۲۰.۷,۳.۶,۰.۰
۲۰۰۶-۰۱-۲۲,۲۰.۵,۴.۵,۰.۰
۲۰۰۶-۰۱-۲۳,۲۰.۶,۵.۴,۰.۰
۲۰۰۶-۰۱-۲۴,۲۱.۵,۴.۰,۰.۰
۲۰۰۶-۰۱-۲۵,۲۲.۲,۴.۲,۰.۰
۲۰۰۶-۰۱-۲۶,۲۲.۲,۵.۰,۰.۰
۲۰۰۶-۰۱-۲۷,۲۳.۲,۵.۸,۰.۰
۲۰۰۶-۰۱-۲۸,۲۱.۹,۶.۹,۰.۰
۲۰۰۶-۰۱-۲۹,۲۲.۲,۷.۸,۰.۰
۲۰۰۶-۰۱-۳۰,۲۱.۸,۷.۷,۰.۰
۲۰۰۶-۰۱-۳۱,۲۴.۰,۷.۰,۰.۰
۲۰۰۶-۰۲-۰۱,۲۵.۰,۷.۸,۰.۰
۲۰۰۶-۰۲-۰۲,۲۳.۱,۷.۷,۰.۰
۲۰۰۶-۰۲-۰۳,۲۷.۲,۶.۸,۰.۰
۲۰۰۶-۰۲-۰۴,۲۹.۰,۷.۸,۰.۰
۲۰۰۶-۰۲-۰۵,۲۷.۶,۸.۰,۰.۰
۲۰۰۶-۰۲-۰۶,۲۵.۸,۹.۳,۰.۰
۲۰۰۶-۰۲-۰۷,۲۵.۱,۱۱.۰,۰.۰
۲۰۰۶-۰۲-۰۸,۲۴.۰,۱۰.۲,۰.۰
۲۰۰۶-۰۲-۰۹,۲۷.۰,۹.۷,۰.۰
۲۰۰۶-۰۲-۱۰,۲۸.۱,۱۰.۰,۰.۰
۲۰۰۶-۰۲-۱۱,۲۷.۴,۱۱.۰,۰.۰
۲۰۰۶-۰۲-۱۲,۲۹.۱,۱۲.۲,۰.۰
۲۰۰۶-۰۲-۱۳,۲۸.۲,۱۲.۵,۰.۰
۲۰۰۶-۰۲-۱۴,۲۷.۰,۱۳.۶,۰.۰
۲۰۰۶-۰۲-۱۵,۲۷.۸,۱۳.۰,۰.۰
۲۰۰۶-۰۲-۱۶,۲۷.۵,۱۴.۳,۰.۰
۲۰۰۶-۰۲-۱۷,۲۷.۱,۱۳.۷,۰.۰
۲۰۰۶-۰۲-۱۸,۲۵.۸,۱۴.۶,۰.۰
۲۰۰۶-۰۲-۱۹,۲۸.۲,۱۵.۱,۰.۰
۲۰۰۶-۰۲-۲۰,۲۸.۸,۱۵.۵,۰.۰
۲۰۰۶-۰۲-۲۱,۲۹.۴,۱۴.۴,۰.۰
۲۰۰۶-۰۲-۲۲,۳۱.۰,۱۴.۷,۰.۰
۲۰۰۶-۰۲-۲۳,۲۴.۲,۱۳.۳,۰.۰
۲۰۰۶-۰۲-۲۴,۲۸.۵,۱۳.۸,۰.۰
۲۰۰۶-۰۲-۲۵,۲۹.۵,۱۴.۵,۰.۰
۲۰۰۶-۰۲-۲۶,۲۸.۱,۱۲.۳,۱۲.۲
۲۰۰۶-۰۲-۲۷,۲۴.۵,۱۰.۷,۰.۰
۲۰۰۶-۰۲-۲۸,۲۶.۵,۱۲.۳,۰.۰
۲۰۰۶-۰۳-۰۱,۲۸.۵,۱۲.۲,۰.۰
۲۰۰۶-۰۳-۰۲,۲۹.۸,۱۱.۹,۰.۰
۲۰۰۶-۰۳-۰۳,۳۰.۸,۱۲.۵,۰.۰
۲۰۰۶-۰۳-۰۴,۳۰.۲,۱۰.۷,۰.۰
۲۰۰۶-۰۳-۰۵,۲۹.۸,۱۳.۵,۰.۰
۲۰۰۶-۰۳-۰۶,۲۸.۵,۱۴.۴,۰.۰
۲۰۰۶-۰۳-۰۷,۳۰.۰,۱۳.۵,۰.۰
۲۰۰۶-۰۳-۰۸,۲۸.۲,۱۴.۵,۰.۰
۲۰۰۶-۰۳-۰۹,۲۹.۲,۱۵.۰,۰.۰
۲۰۰۶-۰۳-۱۰,۲۷.۰,۱۵.۶,
۲۰۰۶-۰۳-۱۱,۲۹.۸,۱۵.۵,۰.۰
۲۰۰۶-۰۳-۱۲,۲۷.۸,۱۶.۴,۰.۰
۲۰۰۶-۰۳-۱۳,۲۸.۰,۱۷.۸,۰.۰
۲۰۰۶-۰۳-۱۴,۲۸.۵,۱۶.۷,۰.۷
۲۰۰۶-۰۳-۱۵,۲۶.۷,۱۴.۶,۰.۰
۲۰۰۶-۰۳-۱۶,۲۴.۴,۱۲.۶,۰.۰
۲۰۰۶-۰۳-۱۷,۲۶.۷,۱۳.۰,۰.۰
۲۰۰۶-۰۳-۱۸,۲۸.۰,۱۴.۶,۰.۰
۲۰۰۶-۰۳-۱۹,۲۹.۵,۱۷.۰,۰.۰
۲۰۰۶-۰۳-۲۰,۲۹.۵,۱۵.۵,
۲۰۰۶-۰۳-۲۱,۲۵.۵,۱۴.۴,۰.۰
۲۰۰۶-۰۳-۲۲,۲۹.۲,۱۵.۵,۰.۰
۲۰۰۶-۰۳-۲۳,۳۱.۴,۱۶.۵,
۲۰۰۶-۰۳-۲۴,۳۱.۲,۱۷.۵,۴.۶
۲۰۰۶-۰۳-۲۵,۲۶.۵,۱۳.۷,۰.۰
۲۰۰۶-۰۳-۲۶,۲۷.۴,۱۲.۵,۵۰.۱
۲۰۰۶-۰۳-۲۷,۲۶.۴,۱۴.۵,۰.۰
۲۰۰۶-۰۳-۲۸,۲۵.۵,۱۳.۰,۰.۰
۲۰۰۶-۰۳-۲۹,۲۹.۱,۱۴.۸,۰.۰
۲۰۰۶-۰۳-۳۰,۳۱.۲,۱۶.۵,۰.۰
۲۰۰۶-۰۳-۳۱,۳۳.۵,۱۹.۰,۰.۰
۲۰۰۶-۰۴-۰۱,۳۵.۵,۱۸.۵,۰.۰
۲۰۰۶-۰۴-۰۲,۳۵.۲,۱۸.۷,۰.۰
۲۰۰۶-۰۴-۰۳,۳۵.۲,۱۷.۸,۰.۰
۲۰۰۶-۰۴-۰۴,۳۵.۳,۲۰.۰,۰.۰
۲۰۰۶-۰۴-۰۵,۳۵.۵,۲۰.۶,۰.۰
۲۰۰۶-۰۴-۰۶,۳۷.۵,۲۱.۰,۰.۰
۲۰۰۶-۰۴-۰۷,۳۷.۵,۲۲.۲,۰.۰
۲۰۰۶-۰۴-۰۸,۳۹.۲,۲۳.۷,۰.۰
۲۰۰۶-۰۴-۰۹,۳۹.۳,۲۳.۷,۰.۰
۲۰۰۶-۰۴-۱۰,۳۳.۷,۱۸.۰,۰.۰
۲۰۰۶-۰۴-۱۱,۳۳.۵,۱۵.۵,۰.۰
۲۰۰۶-۰۴-۱۲,۳۱.۲,۱۲.۰,۰.۰
۲۰۰۶-۰۴-۱۳,۳۴.۲,۱۷.۲,۰.۰
۲۰۰۶-۰۴-۱۴,۳۴.۸,۱۵.۸,۰.۰
۲۰۰۶-۰۴-۱۵,۳۳.۶,۱۹.۵,۰.۰
۲۰۰۶-۰۴-۱۶,۳۴.۴,۱۷.۷,۰.۰
۲۰۰۶-۰۴-۱۷,۳۶.۰,۱۹.۶,۰.۰
۲۰۰۶-۰۴-۱۸,۳۵.۲,۱۹.۶,۰.۰
۲۰۰۶-۰۴-۱۹,۳۷.۵,۱۶.۰,۰.۰
۲۰۰۶-۰۴-۲۰,۳۷.۲,۲۳.۵,۰.۰
۲۰۰۶-۰۴-۲۱,۳۶.۴,۲۲.۰,۰.۰
۲۰۰۶-۰۴-۲۲,۳۷.۷,۲۳.۵,۰.۰
۲۰۰۶-۰۴-۲۳,۴۰.۳,۲۳.۵,۰.۰
۲۰۰۶-۰۴-۲۴,۳۹.۱,۲۲.۵,۰.۰
۲۰۰۶-۰۴-۲۵,۴۱.۵,۲۶.۰,۰.۰
۲۰۰۶-۰۴-۲۶,۴۳.۲,۲۶.۰,۰.۰
۲۰۰۶-۰۴-۲۷,۴۳.۲,۲۶.۷,۰.۰
۲۰۰۶-۰۴-۲۸,۴۴.۰,۲۶.۲,۰.۰
۲۰۰۶-۰۴-۲۹,۴۴.۲,۳۰.۵,۰.۰
۲۰۰۶-۰۴-۳۰,۴۲.۵,۲۱.۵,۱.۲
۲۰۰۶-۰۵-۰۱,۳۹.۰,۲۴.۰,
۲۰۰۶-۰۵-۰۲,۴۱.۵,۲۵.۷,۱.۶
۲۰۰۶-۰۵-۰۳,۴۰.۰,۲۶.۰,۰.۰
۲۰۰۶-۰۵-۰۴,۴۱.۲,۲۷.۵,۰.۰
۲۰۰۶-۰۵-۰۵,۴۴.۲,۲۶.۴,۰.۰
۲۰۰۶-۰۵-۰۶,۴۶.۰,۲۷.۰,۰.۰
۲۰۰۶-۰۵-۰۷,۴۶.۰,۳۰.۳,۰.۰
۲۰۰۶-۰۵-۰۸,۴۵.۵,۳۰.۳,۰.۰
۲۰۰۶-۰۵-۰۹,۴۳.۲,۲۹.۲,۰.۰
۲۰۰۶-۰۵-۱۰,۳۹.۶,۲۹.۶,۰.۰
۲۰۰۶-۰۵-۱۱,۴۳.۵,۳۰.۰,۰.۰
۲۰۰۶-۰۵-۱۲,۴۵.۷,۳۰.۲,۰.۰
۲۰۰۶-۰۵-۱۳,۴۶.۱,۳۰.۰,۰.۰
۲۰۰۶-۰۵-۱۴,۴۷.۱,۲۹.۳,۰.۰
۲۰۰۶-۰۵-۱۵,۴۵.۶,۲۹.۰,۰.۰
۲۰۰۶-۰۵-۱۶,۴۵.۲,۲۹.۷,۰.۰
۲۰۰۶-۰۵-۱۷,۴۴.۵,۲۶.۳,۰.۰
۲۰۰۶-۰۵-۱۸,۳۶.۴,۲۷.۸,۰.۰
۲۰۰۶-۰۵-۱۹,۴۰.۵,۲۹.۰,۰.۰
۲۰۰۶-۰۵-۲۰,۴۱.۷,۲۷.۱,۰.۰
۲۰۰۶-۰۵-۲۱,۳۹.۲,۲۹.۰,۰.۰
۲۰۰۶-۰۵-۲۲,۴۲.۰,۲۹.۶,
۲۰۰۶-۰۵-۲۳,۴۱.۶,۲۸.۶,۰.۰
۲۰۰۶-۰۵-۲۴,۴۰.۱,۳۰.۰,۰.۰
۲۰۰۶-۰۵-۲۵,۴۲.۱,۲۸.۸,۰.۰
۲۰۰۶-۰۵-۲۶,۴۱.۵,۳۰.۰,۰.۰
۲۰۰۶-۰۵-۲۷,۴۵.۵,۳۲.۲,۰.۰
۲۰۰۶-۰۵-۲۸,۴۶.۵,۲۸.۲,۰.۰
۲۰۰۶-۰۵-۲۹,۴۷.۴,۲۹.۴,۰.۰
۲۰۰۶-۰۵-۳۰,۴۰.۵,۳۰.۲,۰.۰
۲۰۰۶-۰۵-۳۱,۴۴.۰,۲۸.۵,۰.۰
۲۰۰۶-۰۶-۰۱,۴۵.۵,۲۸.۲,۰.۰
۲۰۰۶-۰۶-۰۲,۴۲.۲,۲۹.۷,۰.۰
۲۰۰۶-۰۶-۰۳,۴۳.۲,۲۷.۰,۲.۷
۲۰۰۶-۰۶-۰۴,۳۹.۰,۲۷.۸,۰.۰
۲۰۰۶-۰۶-۰۵,۴۲.۲,۲۴.۵,۲.۹
۲۰۰۶-۰۶-۰۶,۳۷.۳,۲۶.۰,۰.۰
۲۰۰۶-۰۶-۰۷,۴۰.۸,۲۷.۵,۰.۰
۲۰۰۶-۰۶-۰۸,۳۹.۵,۲۶.۴,۰.۰
۲۰۰۶-۰۶-۰۹,۴۱.۰,۲۷.۸,۰.۰
۲۰۰۶-۰۶-۱۰,۴۴.۴,۲۷.۵,۰.۰
۲۰۰۶-۰۶-۱۱,۴۴.۰,۲۷.۰,۰.۰
۲۰۰۶-۰۶-۱۲,۴۳.۱,۲۸.۵,۰.۰
۲۰۰۶-۰۶-۱۳,۴۲.۱,۲۹.۰,۰.۰
۲۰۰۶-۰۶-۱۴,۳۹.۵,۲۷.۸,۰.۰
۲۰۰۶-۰۶-۱۵,۴۰.۳,۲۹.۰,۰.۰
۲۰۰۶-۰۶-۱۶,۴۰.۶,۲۹.۵,۰.۰
۲۰۰۶-۰۶-۱۷,۳۸.۰,۲۲.۳,۱.۲
۲۰۰۶-۰۶-۱۸,۳۳.۸,۲۳.۵,۱.۰
۲۰۰۶-۰۶-۱۹,۳۸.۰,۲۲.۳,۲.۱
۲۰۰۶-۰۶-۲۰,۳۶.۸,۲۵.۵,۰.۰
۲۰۰۶-۰۶-۲۱,۳۸.۵,۲۷.۰,۰.۰
۲۰۰۶-۰۶-۲۲,۴۰.۵,۲۷.۶,۰.۰
۲۰۰۶-۰۶-۲۳,۴۲.۲,۲۹.۲,۰.۰
۲۰۰۶-۰۶-۲۴,۴۳.۵,۳۲.۵,۰.۰
۲۰۰۶-۰۶-۲۵,۴۵.۰,۳۲.۵,۰.۰
۲۰۰۶-۰۶-۲۶,۴۳.۲,۳۱.۸,۰.۰
۲۰۰۶-۰۶-۲۷,۴۲.۸,۲۹.۶,۰.۰
۲۰۰۶-۰۶-۲۸,۴۲.۵,۲۸.۸,۰.۰
۲۰۰۶-۰۶-۲۹,۳۹.۵,۲۹.۸,۰.۰
۲۰۰۶-۰۶-۳۰,۴۳.۰,۲۸.۷,
۲۰۰۶-۰۷-۰۱,۳۷.۸,۲۹.۵,۰.۰
۲۰۰۶-۰۷-۰۲,۴۱.۸,۳۲.۶,۰.۰
۲۰۰۶-۰۷-۰۳,۴۳.۳,۳۳.۷,۰.۰
۲۰۰۶-۰۷-۰۴,۴۱.۸,۳۱.۳,۰.۰
۲۰۰۶-۰۷-۰۵,۴۳.۴,۳۲.۵,۰.۰
۲۰۰۶-۰۷-۰۶,۴۲.۰,۳۰.۰,۰.۰
۲۰۰۶-۰۷-۰۷,۴۱.۳,۳۲.۸,۰.۰
۲۰۰۶-۰۷-۰۸,۴۳.۳,۳۱.۰,۰.۰
۲۰۰۶-۰۷-۰۹,۴۱.۲,۲۹.۸,۰.۰
۲۰۰۶-۰۷-۱۰,۴۰.۸,۳۰.۵,۰.۰
۲۰۰۶-۰۷-۱۱,۳۸.۰,۳۱.۰,۰.۰
۲۰۰۶-۰۷-۱۲,۳۹.۲,۳۰.۶,۰.۰
۲۰۰۶-۰۷-۱۳,۳۸.۴,۲۹.۵,۰.۰
۲۰۰۶-۰۷-۱۴,۳۸.۲,۲۴.۷,۱.۶
۲۰۰۶-۰۷-۱۵,۳۳.۸,۲۶.۰,۰.۰
۲۰۰۶-۰۷-۱۶,۳۷.۸,۲۸.۰,۰.۰
۲۰۰۶-۰۷-۱۷,۴۱.۰,۳۰.۰,۰.۰
۲۰۰۶-۰۷-۱۸,۴۱.۳,۳۰.۰,۰.۰
۲۰۰۶-۰۷-۱۹,۴۲.۲,۲۹.۷,۰.۰
۲۰۰۶-۰۷-۲۰,۴۲.۵,۳۰.۳,۰.۰
۲۰۰۶-۰۷-۲۱,۴۰.۲,۳۰.۰,۰.۰
۲۰۰۶-۰۷-۲۲,۴۱.۰,۳۱.۵,۰.۰
۲۰۰۶-۰۷-۲۳,۴۰.۵,۳۲.۰,۰.۰
۲۰۰۶-۰۷-۲۴,۴۱.۵,۳۲.۵,۰.۰
۲۰۰۶-۰۷-۲۵,۴۱.۸,۳۲.۲,۰.۰
۲۰۰۶-۰۷-۲۶,۴۰.۸,۳۰.۵,۰.۰
۲۰۰۶-۰۷-۲۷,۳۸.۰,۳۰.۰,۰.۰
۲۰۰۶-۰۷-۲۸,۳۶.۲,۳۰.۰,۰.۰
۲۰۰۶-۰۷-۲۹,۳۷.۵,۲۹.۶,۰.۰
۲۰۰۶-۰۷-۳۰,۳۸.۰,۲۸.۵,۰.۰
۲۰۰۶-۰۷-۳۱,۳۷.۰,۲۹.۰,
۲۰۰۶-۰۸-۰۱,۳۷.۶,۲۹.۴,۰.۰
۲۰۰۶-۰۸-۰۲,۳۹.۳,۳۰.۵,۰.۰
۲۰۰۶-۰۸-۰۳,۳۷.۵,۲۹.۸,۰.۰
۲۰۰۶-۰۸-۰۴,۳۸.۵,۳۰.۵,۰.۰
۲۰۰۶-۰۸-۰۵,۴۰.۳,۲۸.۵,۰.۰
۲۰۰۶-۰۸-۰۶,۳۶.۴,۲۶.۴,۲.۷
۲۰۰۶-۰۸-۰۷,۳۴.۲,۲۷.۰,۱۱.۰
۲۰۰۶-۰۸-۰۸,۳۵.۰,۲۵.۸,۱۲.۰
۲۰۰۶-۰۸-۰۹,۳۶.۵,۲۷.۰,۰.۰
۲۰۰۶-۰۸-۱۰,۳۷.۰,۲۸.۵,۰.۰
۲۰۰۶-۰۸-۱۱,۳۷.۵,۲۹.۷,۰.۰
۲۰۰۶-۰۸-۱۲,۳۸.۳,۲۹.۸,۰.۰
۲۰۰۶-۰۸-۱۳,۳۹.۰,۲۹.۳,۰.۰
۲۰۰۶-۰۸-۱۴,۳۹.۰,۳۰.۸,۰.۰
۲۰۰۶-۰۸-۱۵,۴۱.۰,۲۷.۰,۰.۰
۲۰۰۶-۰۸-۱۶,۳۸.۰,۲۹.۰,۰.۰
۲۰۰۶-۰۸-۱۷,۳۹.۰,۲۶.۹,۰.۰
۲۰۰۶-۰۸-۱۸,۳۹.۰,۲۸.۰,۰.۰
۲۰۰۶-۰۸-۱۹,۳۷.۰,۲۹.۰,
۲۰۰۶-۰۸-۲۰,۳۸.۷,۳۰.۰,۷.۰
۲۰۰۶-۰۸-۲۱,۳۶.۱,۲۸.۶,۰.۰
۲۰۰۶-۰۸-۲۲,۳۷.۲,۲۹.۵,۰.۰
۲۰۰۶-۰۸-۲۳,۳۷.۵,۲۷.۴,۰.۰
۲۰۰۶-۰۸-۲۴,۳۷.۰,۲۸.۰,۰.۰
۲۰۰۶-۰۸-۲۵,۳۷.۳,۲۷.۰,۰.۰
۲۰۰۶-۰۸-۲۶,۳۶.۴,۲۷.۴,۰.۰
۲۰۰۶-۰۸-۲۷,۳۷.۲,۲۶.۸,۰.۰
۲۰۰۶-۰۸-۲۸,۳۷.۰,۲۶.۸,۰.۰
۲۰۰۶-۰۸-۲۹,۳۵.۴,۲۶.۲,۰.۰
۲۰۰۶-۰۸-۳۰,۳۷.۰,۲۷.۵,۰.۰
۲۰۰۶-۰۸-۳۱,۳۶.۰,۲۵.۵,
۲۰۰۶-۰۹-۰۱,۳۶.۵,۲۴.۸,۰.۰
۲۰۰۶-۰۹-۰۲,۳۵.۰,۲۳.۵,۰.۰
۲۰۰۶-۰۹-۰۳,۳۴.۴,۲۴.۳,۰.۰
۲۰۰۶-۰۹-۰۴,۳۴.۰,۲۵.۰,۰.۰
۲۰۰۶-۰۹-۰۵,۳۶.۰,۲۶.۲,۰.۰
۲۰۰۶-۰۹-۰۶,۳۷.۷,۲۶.۸,۰.۰
۲۰۰۶-۰۹-۰۷,۳۷.۵,۲۶.۹,۰.۰
۲۰۰۶-۰۹-۰۸,۳۷.۰,۲۸.۵,۰.۰
۲۰۰۶-۰۹-۰۹,۳۶.۳,۲۶.۳,۰.۰
۲۰۰۶-۰۹-۱۰,۳۵.۳,۲۵.۵,۰.۰
۲۰۰۶-۰۹-۱۱,۳۵.۲,۲۵.۸,۰.۰
۲۰۰۶-۰۹-۱۲,۳۵.۵,۲۶.۰,۰.۰
۲۰۰۶-۰۹-۱۳,۳۶.۸,۲۶.۲,۰.۰
۲۰۰۶-۰۹-۱۴,۳۵.۶,۲۷.۱,۰.۰
۲۰۰۶-۰۹-۱۵,۳۶.۰,۲۷.۲,۰.۰
۲۰۰۶-۰۹-۱۶,۳۷.۲,۲۷.۲,۰.۰
۲۰۰۶-۰۹-۱۷,۳۸.۲,۲۷.۰,۰.۰
۲۰۰۶-۰۹-۱۸,۳۸.۵,۲۷.۰,۰.۰
۲۰۰۶-۰۹-۱۹,۳۹.۱,۲۶.۰,۰.۰
۲۰۰۶-۰۹-۲۰,۳۸.۵,۲۷.۵,۰.۰
۲۰۰۶-۰۹-۲۱,۳۵.۵,۲۶.۸,
۲۰۰۶-۰۹-۲۲,۳۷.۵,۲۶.۱,۰.۰
۲۰۰۶-۰۹-۲۳,۳۶.۲,۲۳.۵,۰.۰
۲۰۰۶-۰۹-۲۴,۳۶.۱,۲۴.۰,۰.۰
۲۰۰۶-۰۹-۲۵,۳۷.۸,۲۵.۲,۰.۰
۲۰۰۶-۰۹-۲۶,۳۷.۵,۲۴.۰,۰.۰
۲۰۰۶-۰۹-۲۷,۳۷.۵,۲۳.۵,۰.۰
۲۰۰۶-۰۹-۲۸,۳۷.۲,۲۵.۰,۰.۰
۲۰۰۶-۰۹-۲۹,۳۷.۲,۲۴.۰,۰.۰
۲۰۰۶-۰۹-۳۰,۳۷.۵,۲۴.۵,۰.۰
۲۰۰۶-۱۰-۰۱,۳۵.۷,۲۳.۵,۰.۰
۲۰۰۶-۱۰-۰۲,۳۷.۵,۲۴.۲,۰.۰
۲۰۰۶-۱۰-۰۳,۳۶.۵,۲۲.۵,۰.۰
۲۰۰۶-۱۰-۰۴,۳۸.۰,۲۲.۵,۰.۰
۲۰۰۶-۱۰-۰۵,۳۸.۰,۲۲.۸,۰.۰
۲۰۰۶-۱۰-۰۶,۳۶.۶,۲۳.۳,۰.۰
۲۰۰۶-۱۰-۰۷,۳۷.۵,۲۳.۸,۰.۰
۲۰۰۶-۱۰-۰۸,۳۶.۰,۲۴.۵,۰.۰
۲۰۰۶-۱۰-۰۹,۳۵.۸,۲۴.۵,۰.۰
۲۰۰۶-۱۰-۱۰,۳۴.۸,۲۲.۳,۰.۰
۲۰۰۶-۱۰-۱۱,۳۵.۰,۲۳.۲,۰.۰
۲۰۰۶-۱۰-۱۲,۳۵.۵,۲۲.۸,۰.۰
۲۰۰۶-۱۰-۱۳,۳۶.۲,۲۳.۹,۰.۰
۲۰۰۶-۱۰-۱۴,۳۴.۰,۲۰.۰,۰.۰
۲۰۰۶-۱۰-۱۵,۳۲.۶,۲۰.۸,۰.۰
۲۰۰۶-۱۰-۱۶,۳۳.۷,۲۲.۸,۰.۰
۲۰۰۶-۱۰-۱۷,۳۴.۵,۲۳.۵,۰.۰
۲۰۰۶-۱۰-۱۸,۳۵.۳,۲۳.۷,۰.۰
۲۰۰۶-۱۰-۱۹,۳۴.۸,۲۲.۵,۰.۰
۲۰۰۶-۱۰-۲۰,۳۴.۵,۱۸.۸,۳.۶
۲۰۰۶-۱۰-۲۱,۲۷.۲,۱۸.۰,۰.۰
۲۰۰۶-۱۰-۲۲,۲۸.۰,۱۸.۰,۰.۰
۲۰۰۶-۱۰-۲۳,۲۹.۸,۱۸.۰,۰.۰
۲۰۰۶-۱۰-۲۴,۳۰.۳,۱۹.۵,۰.۰
۲۰۰۶-۱۰-۲۵,۳۱.۰,۲۱.۶,۰.۰
۲۰۰۶-۱۰-۲۶,۳۱.۵,۲۱.۰,۰.۰
۲۰۰۶-۱۰-۲۷,۳۱.۵,۲۰.۵,۰.۰
۲۰۰۶-۱۰-۲۸,۳۰.۷,۱۸.۶,۰.۰
۲۰۰۶-۱۰-۲۹,۳۱.۹,۱۸.۰,۰.۰
۲۰۰۶-۱۰-۳۰,۳۲.۳,۱۸.۹,۰.۰
۲۰۰۶-۱۰-۳۱,۳۲.۰,۲۰.۲,۰.۰
۲۰۰۶-۱۱-۰۱,۳۲.۵,۱۸.۲,۰.۰
۲۰۰۶-۱۱-۰۲,۳۱.۴,۱۶.۸,۰.۰
۲۰۰۶-۱۱-۰۳,۳۰.۳,۱۶.۰,۰.۰
۲۰۰۶-۱۱-۰۴,۲۹.۸,۱۵.۵,۰.۰
۲۰۰۶-۱۱-۰۵,۳۱.۳,۱۶.۴,۰.۰
۲۰۰۶-۱۱-۰۶,۳۱.۵,۱۷.۲,۰.۰
۲۰۰۶-۱۱-۰۷,۳۱.۰,۱۶.۸,۰.۰
۲۰۰۶-۱۱-۰۸,۳۰.۰,۱۷.۰,۰.۰
۲۰۰۶-۱۱-۰۹,۳۰.۴,۱۷.۰,۰.۰
۲۰۰۶-۱۱-۱۰,۲۹.۰,۱۸.۴,۰.۰
۲۰۰۶-۱۱-۱۱,۲۹.۰,۱۸.۳,۰.۰
۲۰۰۶-۱۱-۱۲,۲۹.۰,۱۷.۳,۰.۰
۲۰۰۶-۱۱-۱۳,۲۸.۲,۱۶.۵,۰.۰
۲۰۰۶-۱۱-۱۴,۲۶.۷,۱۴.۵,۰.۰
۲۰۰۶-۱۱-۱۵,۲۷.۸,۱۵.۰,۰.۰
۲۰۰۶-۱۱-۱۶,۲۵.۷,۱۴.۰,
۲۰۰۶-۱۱-۱۷,۲۴.۰,۱۴.۵,۰.۰
۲۰۰۶-۱۱-۱۸,۱۹.۴,۱۴.۷,۱.۰
