تاریخ,درجہ_حرارت_زیادہ,درجہ_حرارت_کم,بارش
۲۰۰۵-۱۲-۰۹,۲۵.۵,۶.۴,۰.۰
۲۰۰۵-۱۲-۱۰,۲۴.۵,۳.۴,۰.۰
۲۰۰۵-۱۲-۱۱,۲۳.۵,۱.۷,۰.۰
۲۰۰۵-۱۲-۱۲,۲۴.۵,۲.۰,۰.۰
۲۰۰۵-۱۲-۱۳,۲۲.۵,۲.۰,۰.۰
۲۰۰۵-۱۲-۱۴,۲۲.۴,۲.۰,۰.۰
۲۰۰۵-۱۲-۱۵,۲۱.۵,۱.۴,۰.۰
۲۰۰۵-۱۲-۱۶,۲۲.۰,۱.۷,۰.۰
۲۰۰۵-۱۲-۱۷,۲۱.۵,۰.۷,۰.۰
۲۰۰۵-۱۲-۱۸,۲۳.۵,۱.۵,۰.۰
۲۰۰۵-۱۲-۱۹,۲۳.۰,۱.۵,۰.۰
۲۰۰۵-۱۲-۲۰,۲۱.۳,۱.۷,۰.۰
۲۰۰۵-۱۲-۲۱,۲۱.۰,۲.۵,۰.۰
۲۰۰۵-۱۲-۲۲,۲۰.۰,۲.۹,۰.۰
۲۰۰۵-۱۲-۲۳,۱۸.۰,۲.۵,۰.۰
۲۰۰۵-۱۲-۲۴,۲۱.۵,۱.۷,۰.۰
۲۰۰۵-۱۲-۲۵,۲۱.۵,۲.۵,۰.۰
۲۰۰۵-۱۲-۲۶,۲۲.۰,۴.۷,۰.۰
۲۰۰۵-۱۲-۲۷,۲۲.۳,۶.۰,۰.۰
۲۰۰۵-۱۲-۲۸,۲۰.۵,۵.۷,۰.۰
۲۰۰۵-۱۲-۲۹,۲۱.۰,۳.۵,۰.۰
۲۰۰۵-۱۲-۳۰,۲۲.۵,۳.۸,۰.۰
۲۰۰۵-۱۲-۳۱,۲۰.۵,۴.۴,۰.۰
۲۰۰۶-۰۱-۰۱,۱۷.۲,۹.۰,۰.۳
۲۰۰۶-۰۱-۰۲,۱۳.۲,۸.۰,۸.۰
۲۰۰۶-۰۱-۰۳,۱۳.۵,۲.۵,۰.۰
۲۰۰۶-۰۱-۰۴,۱۴.۰,۳.۳,۰.۰
۲۰۰۶-۰۱-۰۵,۱۶.۰,-۰.۶,۰.۰
۲۰۰۶-۰۱-۰۶,۱۷.۰,-۱.۰,۰.۰
۲۰۰۶-۰۱-۰۷,۱۸.۵,۰.۰,۰.۰
۲۰۰۶-۰۱-۰۸,۱۸.۵,-۱.۰,۰.۰
۲۰۰۶-۰۱-۰۹,۲۰.۰,-۰.۱,۰.۰
۲۰۰۶-۰۱-۱۰,۱۹.۰,۲.۸,۰.۰
۲۰۰۶-۰۱-۱۱,۲۱.۰,۳.۵,۰.۰
۲۰۰۶-۰۱-۱۲,۲۲.۵,۳.۵,۰.۰
۲۰۰۶-۰۱-۱۳,۲۵.۰,۵.۰,۰.۰
۲۰۰۶-۰۱-۱۴,۲۳.۵,۵.۳,۰.۰
۲۰۰۶-۰۱-۱۵,۲۰.۰,۶.۰,۰.۰
۲۰۰۶-۰۱-۱۶,۱۷.۵,۱۱.۰,
۲۰۰۶-۰۱-۱۷,۱۹.۵,۱۰.۳,
۲۰۰۶-۰۱-۱۸,۱۷.۰,۷.۸,۰.۰
۲۰۰۶-۰۱-۱۹,۱۶.۵,۴.۰,۰.۰
۲۰۰۶-۰۱-۲۰,۲۰.۵,۵.۰,۰.۰
۲۰۰۶-۰۱-۲۱,۲۰.۵,۴.۲,۰.۰
۲۰۰۶-۰۱-۲۲,۱۹.۵,۴.۰,۰.۰
۲۰۰۶-۰۱-۲۳,۲۰.۵,۲.۵,۰.۰
۲۰۰۶-۰۱-۲۴,۲۰.۰,۴.۰,۰.۰
۲۰۰۶-۰۱-۲۵,۲۱.۰,۳.۲,۰.۰
۲۰۰۶-۰۱-۲۶,۲۱.۰,۳.۸,۰.۰
۲۰۰۶-۰۱-۲۷,۲۲.۰,۵.۰,۰.۰
۲۰۰۶-۰۱-۲۸,۲۰.۰,۶.۰,۰.۰
۲۰۰۶-۰۱-۲۹,۲۱.۰,۷.۷,۰.۰
۲۰۰۶-۰۱-۳۰,۲۰.۵,۶.۰,۰.۰
۲۰۰۶-۰۱-۳۱,۲۵.۰,۷.۰,۰.۰
۲۰۰۶-۰۲-۰۱,۲۵.۰,۹.۰,۰.۰
۲۰۰۶-۰۲-۰۲,۲۲.۲,۸.۵,۰.۰
۲۰۰۶-۰۲-۰۳,۲۵.۳,۸.۵,۰.۰
۲۰۰۶-۰۲-۰۴,۲۷.۰,۸.۲,۰.۰
۲۰۰۶-۰۲-۰۵,۲۷.۵,۸.۰,۰.۰
۲۰۰۶-۰۲-۰۶,۲۶.۵,۹.۰,۰.۰
۲۰۰۶-۰۲-۰۷,۲۱.۵,۹.۵,۰.۰
۲۰۰۶-۰۲-۰۸,۲۴.۳,۹.۵,۰.۰
۲۰۰۶-۰۲-۰۹,۲۵.۵,۸.۵,۰.۰
۲۰۰۶-۰۲-۱۰,۲۷.۰,۹.۴,۰.۰
۲۰۰۶-۰۲-۱۱,۲۸.۵,۱۰.۶,۰.۰
۲۰۰۶-۰۲-۱۲,۲۷.۵,۱۱.۴,۰.۰
۲۰۰۶-۰۲-۱۳,۲۷.۳,۱۲.۵,۰.۰
۲۰۰۶-۰۲-۱۴,۲۶.۰,۱۳.۲,۰.۰
۲۰۰۶-۰۲-۱۵,۲۷.۲,۱۴.۴,۰.۰
۲۰۰۶-۰۲-۱۶,۲۶.۰,۱۲.۷,۰.۰
۲۰۰۶-۰۲-۱۷,۲۷.۵,۱۳.۵,۰.۰
۲۰۰۶-۰۲-۱۸,۲۶.۳,۱۴.۵,۰.۰
۲۰۰۶-۰۲-۱۹,۲۶.۰,۱۴.۵,۰.۰
۲۰۰۶-۰۲-۲۰,۲۸.۰,۱۵.۰,۰.۰
۲۰۰۶-۰۲-۲۱,۲۸.۵,۱۳.۵,۰.۰
۲۰۰۶-۰۲-۲۲,۲۸.۳,۱۳.۹,۰.۰
۲۰۰۶-۰۲-۲۳,۲۲.۵,۱۰.۸,۵.۵
۲۰۰۶-۰۲-۲۴,۲۷.۰,۱۷.۵,۰.۰
۲۰۰۶-۰۲-۲۵,۲۷.۵,۱۴.۰,۰.۰
۲۰۰۶-۰۲-۲۶,۲۷.۵,۱۳.۰,۷.۰
۲۰۰۶-۰۲-۲۷,۲۳.۰,۸.۷,۰.۰
۲۰۰۶-۰۲-۲۸,۲۴.۵,۹.۵,۰.۰
۲۰۰۶-۰۳-۰۱,۲۷.۳,۱۲.۰,۰.۰
۲۰۰۶-۰۳-۰۲,۲۸.۵,۱۱.۰,۰.۰
۲۰۰۶-۰۳-۰۳,۲۸.۵,۱۱.۰,۰.۰
۲۰۰۶-۰۳-۰۴,۲۹.۰,۱۲.۵,۰.۰
۲۰۰۶-۰۳-۰۵,۲۸.۵,۱۲.۴,۰.۰
۲۰۰۶-۰۳-۰۶,۲۸.۵,۱۴.۳,۰.۰
۲۰۰۶-۰۳-۰۷,۲۸.۵,۱۳.۲,۰.۰
۲۰۰۶-۰۳-۰۸,۲۸.۵,۱۳.۵,۰.۰
۲۰۰۶-۰۳-۰۹,۲۸.۵,۱۴.۵,۰.۰
۲۰۰۶-۰۳-۱۰,۲۶.۶,۱۵.۵,۰.۰
۲۰۰۶-۰۳-۱۱,۲۷.۳,۱۳.۰,۰.۰
۲۰۰۶-۰۳-۱۲,۲۵.۵,۱۴.۰,۰.۰
۲۰۰۶-۰۳-۱۳,۲۶.۵,۱۶.۰,
۲۰۰۶-۰۳-۱۴,۲۴.۵,۱۵.۶,۲.۲
۲۰۰۶-۰۳-۱۵,۱۸.۰,۱۱.۵,۸.۳
۲۰۰۶-۰۳-۱۶,۲۲.۰,۱۲.۰,۰.۰
۲۰۰۶-۰۳-۱۷,۲۵.۰,۱۱.۰,۰.۰
۲۰۰۶-۰۳-۱۸,۲۵.۵,۱۲.۵,۰.۰
۲۰۰۶-۰۳-۱۹,۲۷.۵,۱۴.۵,۰.۰
۲۰۰۶-۰۳-۲۰,۲۷.۵,۱۴.۵,۲.۰
۲۰۰۶-۰۳-۲۱,۱۹.۵,۱۳.۲,۱.۴
۲۰۰۶-۰۳-۲۲,۲۶.۵,۱۴.۰,۰.۰
۲۰۰۶-۰۳-۲۳,۲۹.۵,۱۴.۷,۰.۰
۲۰۰۶-۰۳-۲۴,۲۹.۵,۱۷.۳,
۲۰۰۶-۰۳-۲۵,۲۳.۳,۱۲.۰,
۲۰۰۶-۰۳-۲۶,۲۷.۰,۱۴.۰,۸.۰
۲۰۰۶-۰۳-۲۷,۲۵.۵,۱۳.۰,۰.۰
۲۰۰۶-۰۳-۲۸,۲۴.۵,۱۰.۵,۹.۲
۲۰۰۶-۰۳-۲۹,۲۶.۵,۱۲.۰,۰.۰
۲۰۰۶-۰۳-۳۰,۳۰.۰,۱۴.۵,۰.۰
۲۰۰۶-۰۳-۳۱,۳۲.۵,۱۸.۰,۰.۰
۲۰۰۶-۰۴-۰۱,۳۲.۵,۱۷.۸,۰.۰
۲۰۰۶-۰۴-۰۲,۳۴.۵,۱۸.۳,۰.۰
۲۰۰۶-۰۴-۰۳,۳۴.۰,۱۷.۵,۰.۰
۲۰۰۶-۰۴-۰۴,۳۴.۵,۱۹.۰,۰.۰
۲۰۰۶-۰۴-۰۵,۳۴.۷,۱۹.۰,۰.۰
۲۰۰۶-۰۴-۰۶,۳۵.۵,۱۹.۰,۰.۰
۲۰۰۶-۰۴-۰۷,۳۷.۰,۱۹.۰,۰.۰
۲۰۰۶-۰۴-۰۸,۳۸.۰,۲۱.۷,۰.۰
۲۰۰۶-۰۴-۰۹,۳۶.۰,۲۲.۰,۰.۰
۲۰۰۶-۰۴-۱۰,۲۸.۵,۱۶.۵,۰.۰
۲۰۰۶-۰۴-۱۱,۳۰.۵,۱۵.۵,۰.۰
۲۰۰۶-۰۴-۱۲,۳۰.۰,۱۰.۰,۰.۰
۲۰۰۶-۰۴-۱۳,۳۱.۵,۱۱.۵,۰.۰
۲۰۰۶-۰۴-۱۴,۳۲.۵,۱۵.۰,۰.۰
۲۰۰۶-۰۴-۱۵,۳۴.۵,۱۹.۷,۰.۰
۲۰۰۶-۰۴-۱۶,۳۳.۵,۱۹.۴,۰.۰
۲۰۰۶-۰۴-۱۷,۳۴.۵,۱۷.۵,۰.۰
۲۰۰۶-۰۴-۱۸,۳۴.۵,۱۶.۵,۰.۰
۲۰۰۶-۰۴-۱۹,۳۵.۵,۱۸.۸,۰.۰
۲۰۰۶-۰۴-۲۰,۳۵.۵,۲۰.۸,۰.۰
۲۰۰۶-۰۴-۲۱,۳۶.۵,۲۲.۵,۰.۰
۲۰۰۶-۰۴-۲۲,۳۶.۵,۲۰.۵,۰.۰
۲۰۰۶-۰۴-۲۳,۳۸.۵,۱۹.۸,۰.۰
۲۰۰۶-۰۴-۲۴,۳۹.۰,۱۹.۷,۰.۰
۲۰۰۶-۰۴-۲۵,۳۹.۵,۲۲.۰,۰.۰
۲۰۰۶-۰۴-۲۶,۴۲.۰,۲۳.۵,۰.۰
۲۰۰۶-۰۴-۲۷,۴۳.۰,۲۵.۰,۰.۰
۲۰۰۶-۰۴-۲۸,۴۳.۰,۲۴.۵,۰.۰
۲۰۰۶-۰۴-۲۹,۴۳.۵,۲۶.۰,۰.۰
۲۰۰۶-۰۴-۳۰,۴۰.۶,۲۵.۸,۰.۰
۲۰۰۶-۰۵-۰۱,۳۷.۵,۲۵.۰,۰.۰
۲۰۰۶-۰۵-۰۲,۳۹.۵,۲۶.۰,۰.۰
۲۰۰۶-۰۵-۰۳,۳۷.۵,۲۱.۸,۰.۰
۲۰۰۶-۰۵-۰۴,۴۰.۰,۲۳.۵,۰.۰
۲۰۰۶-۰۵-۰۵,۴۲.۵,۲۴.۵,۰.۰
۲۰۰۶-۰۵-۰۶,۴۵.۰,۲۵.۰,۰.۰
۲۰۰۶-۰۵-۰۷,۴۵.۵,۲۷.۵,۰.۰
۲۰۰۶-۰۵-۰۸,۴۳.۰,۲۸.۵,۰.۰
۲۰۰۶-۰۵-۰۹,۴۴.۵,۲۴.۰,۰.۰
۲۰۰۶-۰۵-۱۰,۳۸.۵,۲۶.۵,۰.۰
۲۰۰۶-۰۵-۱۱,۴۲.۰,۲۷.۵,۰.۰
۲۰۰۶-۰۵-۱۲,۴۴.۵,۲۷.۵,۰.۰
۲۰۰۶-۰۵-۱۳,۴۶.۰,۲۷.۳,۰.۰
۲۰۰۶-۰۵-۱۴,۴۶.۵,۲۸.۰,۰.۰
۲۰۰۶-۰۵-۱۵,۴۳.۰,۲۹.۵,۰.۰
۲۰۰۶-۰۵-۱۶,۴۲.۵,۲۹.۵,۰.۰
۲۰۰۶-۰۵-۱۷,۴۲.۰,۲۲.۰,
۲۰۰۶-۰۵-۱۸,۳۵.۰,۲۶.۳,۰.۰
۲۰۰۶-۰۵-۱۹,۳۹.۵,۲۹.۰,۰.۰
۲۰۰۶-۰۵-۲۰,۳۸.۳,۲۴.۰,۰.۰
۲۰۰۶-۰۵-۲۱,۳۸.۰,۲۸.۵,۰.۰
۲۰۰۶-۰۵-۲۲,۳۹.۵,۲۹.۵,۰.۰
۲۰۰۶-۰۵-۲۳,۴۰.۵,۲۴.۰,۰.۰
۲۰۰۶-۰۵-۲۴,۳۷.۵,۲۸.۰,۰.۰
۲۰۰۶-۰۵-۲۵,۳۹.۵,۲۱.۰,۰.۰
۲۰۰۶-۰۵-۲۶,۳۸.۵,۲۷.۵,۰.۰
۲۰۰۶-۰۵-۲۷,۴۳.۵,۲۹.۰,۰.۰
۲۰۰۶-۰۵-۲۸,۴۵.۰,۳۰.۱,۰.۰
۲۰۰۶-۰۵-۲۹,۴۴.۰,۳۰.۰,۰.۰
۲۰۰۶-۰۵-۳۰,۳۸.۰,۲۸.۰,۰.۰
۲۰۰۶-۰۵-۳۱,۴۲.۵,۲۸.۵,۰.۰
۲۰۰۶-۰۶-۰۱,۴۳.۵,۲۷.۵,۱.۴
۲۰۰۶-۰۶-۰۲,۴۰.۷,۲۵.۰,۰.۰
۲۰۰۶-۰۶-۰۳,۴۳.۰,۲۷.۸,۰.۰
۲۰۰۶-۰۶-۰۴,۳۷.۰,۲۶.۰,۰.۰
۲۰۰۶-۰۶-۰۵,۴۰.۰,۲۴.۰,۰.۰
۲۰۰۶-۰۶-۰۶,۳۸.۰,۲۶.۵,۰.۰
۲۰۰۶-۰۶-۰۷,۴۰.۵,۲۶.۰,۰.۰
۲۰۰۶-۰۶-۰۸,۴۱.۰,۲۶.۰,۰.۰
۲۰۰۶-۰۶-۰۹,۴۰.۵,۲۵.۷,۰.۰
۲۰۰۶-۰۶-۱۰,۴۲.۵,۲۵.۵,۰.۰
۲۰۰۶-۰۶-۱۱,۴۴.۰,۲۵.۵,۰.۰
۲۰۰۶-۰۶-۱۲,۴۴.۰,۲۶.۵,۰.۰
۲۰۰۶-۰۶-۱۳,۳۹.۵,۲۷.۰,۰.۰
۲۰۰۶-۰۶-۱۴,۳۸.۲,۲۴.۰,۰.۰
۲۰۰۶-۰۶-۱۵,۴۰.۰,۲۷.۵,۰.۰
۲۰۰۶-۰۶-۱۶,۳۸.۵,۲۲.۵,۳.۰
۲۰۰۶-۰۶-۱۷,۳۳.۰,۲۲.۰,۰.۰
۲۰۰۶-۰۶-۱۸,۳۴.۵,۲۳.۰,۰.۰
۲۰۰۶-۰۶-۱۹,۳۷.۰,۲۰.۰,۱۸.۰
۲۰۰۶-۰۶-۲۰,۳۴.۵,۲۲.۵,۰.۰
۲۰۰۶-۰۶-۲۱,۳۸.۰,۲۵.۰,۰.۰
۲۰۰۶-۰۶-۲۲,۴۰.۵,۲۷.۰,۰.۰
۲۰۰۶-۰۶-۲۳,۴۱.۷,۲۷.۲,۰.۰
۲۰۰۶-۰۶-۲۴,۴۲.۰,۲۹.۰,۰.۰
۲۰۰۶-۰۶-۲۵,۴۲.۵,۲۸.۵,۰.۰
۲۰۰۶-۰۶-۲۶,۳۸.۰,۲۸.۵,۰.۰
۲۰۰۶-۰۶-۲۷,۴۰.۰,۳۰.۰,۰.۰
۲۰۰۶-۰۶-۲۸,۳۲.۵,۲۴.۰,۱.۱
۲۰۰۶-۰۶-۲۹,۳۷.۵,۲۹.۰,۰.۰
۲۰۰۶-۰۶-۳۰,۳۶.۵,۲۴.۰,۱۲.۰
۲۰۰۶-۰۷-۰۱,۳۵.۰,۲۷.۵,۰.۰
۲۰۰۶-۰۷-۰۲,۳۹.۰,۲۹.۴,۰.۰
۲۰۰۶-۰۷-۰۳,۴۲.۰,۳۰.۰,۰.۰
۲۰۰۶-۰۷-۰۴,۳۹.۰,۲۸.۵,۰.۰
۲۰۰۶-۰۷-۰۵,۴۰.۵,۳۱.۴,۰.۰
۲۰۰۶-۰۷-۰۶,۴۰.۲,۲۹.۳,۰.۰
۲۰۰۶-۰۷-۰۷,۴۰.۰,۳۱.۰,۰.۰
۲۰۰۶-۰۷-۰۸,۴۲.۳,۳۲.۵,۰.۰
۲۰۰۶-۰۷-۰۹,۴۰.۵,۳۱.۵,۰.۰
۲۰۰۶-۰۷-۱۰,۳۹.۰,۲۸.۵,۰.۰
۲۰۰۶-۰۷-۱۱,۳۸.۵,۲۹.۰,۰.۰
۲۰۰۶-۰۷-۱۲,۳۸.۵,۲۸.۰,۰.۰
۲۰۰۶-۰۷-۱۳,۳۸.۰,۲۶.۸,۲۲.۵
۲۰۰۶-۰۷-۱۴,۳۲.۵,۲۲.۵,۳۲.۰
۲۰۰۶-۰۷-۱۵,۳۲.۵,۲۵.۰,۰.۰
۲۰۰۶-۰۷-۱۶,۳۶.۰,۲۷.۰,۰.۰
۲۰۰۶-۰۷-۱۷,۳۹.۰,۲۸.۰,۰.۰
۲۰۰۶-۰۷-۱۸,۳۸.۸,۲۸.۲,۰.۰
۲۰۰۶-۰۷-۱۹,۳۹.۲,۲۸.۲,۰.۰
۲۰۰۶-۰۷-۲۰,۴۰.۵,۲۹.۵,۰.۰
۲۰۰۶-۰۷-۲۱,۳۸.۵,۲۸.۵,۰.۰
۲۰۰۶-۰۷-۲۲,۳۹.۰,۲۹.۰,۰.۰
۲۰۰۶-۰۷-۲۳,۳۸.۳,۲۹.۰,۰.۰
۲۰۰۶-۰۷-۲۴,۴۰.۰,۲۹.۰,۰.۰
۲۰۰۶-۰۷-۲۵,۳۵.۰,۲۹.۰,۰.۰
۲۰۰۶-۰۷-۲۶,۳۵.۲,۲۸.۰,
۲۰۰۶-۰۷-۲۷,۳۷.۰,۲۶.۵,۲.۸
۲۰۰۶-۰۷-۲۸,۳۳.۰,۲۷.۰,۰.۰
۲۰۰۶-۰۷-۲۹,۳۵.۵,۲۷.۵,۰.۰
۲۰۰۶-۰۷-۳۰,۳۶.۰,۲۶.۰,۰.۰
۲۰۰۶-۰۷-۳۱,۳۸.۰,۲۹.۰,۰.۰
۲۰۰۶-۰۸-۰۱,۳۸.۵,۲۸.۰,۰.۰
۲۰۰۶-۰۸-۰۲,۳۸.۵,۲۹.۵,۰.۰
۲۰۰۶-۰۸-۰۳,۳۶.۰,۳۰.۰,۰.۰
۲۰۰۶-۰۸-۰۴,۳۸.۵,۲۷.۵,۱۳.۰
۲۰۰۶-۰۸-۰۵,۳۳.۵,۲۷.۰,۰.۰
۲۰۰۶-۰۸-۰۶,۳۱.۰,۲۵.۰,۳.۲
۲۰۰۶-۰۸-۰۷,۳۳.۰,۲۶.۰,۰.۰
۲۰۰۶-۰۸-۰۸,۳۳.۲,۲۵.۰,۸.۰
۲۰۰۶-۰۸-۰۹,۳۴.۵,۲۶.۵,۰.۰
۲۰۰۶-۰۸-۱۰,۳۵.۵,۲۷.۰,۰.۰
۲۰۰۶-۰۸-۱۱,۳۷.۰,۲۸.۵,۰.۰
۲۰۰۶-۰۸-۱۲,۳۸.۰,۲۷.۷,۰.۰
۲۰۰۶-۰۸-۱۳,۳۸.۵,۲۹.۰,۰.۰
۲۰۰۶-۰۸-۱۴,۳۹.۰,۲۸.۵,۰.۰
۲۰۰۶-۰۸-۱۵,۳۹.۳,۲۴.۵,۷۹.۰
۲۰۰۶-۰۸-۱۶,۳۵.۰,۲۷.۵,۰.۰
۲۰۰۶-۰۸-۱۷,۳۵.۰,۲۷.۰,۲.۰
۲۰۰۶-۰۸-۱۸,۳۶.۰,۲۸.۵,۰.۰
۲۰۰۶-۰۸-۱۹,۳۸.۵,۲۹.۰,۰.۰
۲۰۰۶-۰۸-۲۰,۳۸.۳,۲۹.۰,۰.۰
۲۰۰۶-۰۸-۲۱,۳۵.۰,۲۷.۰,۰.۰
۲۰۰۶-۰۸-۲۲,۳۷.۰,۲۷.۸,۰.۰
۲۰۰۶-۰۸-۲۳,۳۷.۵,۲۷.۷,۰.۰
۲۰۰۶-۰۸-۲۴,۳۷.۵,۲۸.۰,۰.۰
۲۰۰۶-۰۸-۲۵,۳۸.۰,۲۷.۵,۰.۰
۲۰۰۶-۰۸-۲۶,۳۸.۳,۲۷.۰,۰.۰
۲۰۰۶-۰۸-۲۷,۳۷.۰,۲۷.۰,۰.۰
۲۰۰۶-۰۸-۲۸,۳۶.۵,۲۳.۰,۹.۰
۲۰۰۶-۰۸-۲۹,۲۷.۰,۲۲.۵,۹.۲
۲۰۰۶-۰۸-۳۰,۳۴.۵,۲۵.۰,۰.۰
۲۰۰۶-۰۸-۳۱,۳۵.۲,۲۵.۰,۰.۰
۲۰۰۶-۰۹-۰۱,۳۴.۵,۲۴.۵,۰.۰
۲۰۰۶-۰۹-۰۲,۳۱.۰,۲۲.۰,۶۹.۰
۲۰۰۶-۰۹-۰۳,۲۷.۰,۲۰.۵,۱.۰
۲۰۰۶-۰۹-۰۴,۲۸.۵,۲۱.۰,۰.۰
۲۰۰۶-۰۹-۰۵,۳۴.۳,۲۴.۵,۰.۰
۲۰۰۶-۰۹-۰۶,۳۵.۰,۲۵.۰,۰.۰
۲۰۰۶-۰۹-۰۷,۳۴.۸,۲۵.۵,۰.۰
۲۰۰۶-۰۹-۰۸,۳۵.۲,۲۵.۵,۲.۰
۲۰۰۶-۰۹-۰۹,۳۶.۰,۲۵.۵,۰.۰
۲۰۰۶-۰۹-۱۰,۳۶.۰,۲۵.۸,۰.۰
۲۰۰۶-۰۹-۱۱,۳۵.۵,۲۵.۵,۰.۰
۲۰۰۶-۰۹-۱۲,۳۵.۵,۲۵.۳,۰.۰
۲۰۰۶-۰۹-۱۳,۳۶.۵,۲۴.۵,۰.۰
۲۰۰۶-۰۹-۱۴,۳۵.۰,۲۵.۰,۰.۰
۲۰۰۶-۰۹-۱۵,۳۶.۰,۲۶.۰,۰.۰
۲۰۰۶-۰۹-۱۶,۳۶.۵,۲۵.۰,۰.۰
۲۰۰۶-۰۹-۱۷,۳۷.۰,۲۵.۳,۰.۰
۲۰۰۶-۰۹-۱۸,۳۷.۵,۲۵.۳,۰.۰
۲۰۰۶-۰۹-۱۹,۳۷.۵,۲۶.۰,۰.۰
۲۰۰۶-۰۹-۲۰,۳۷.۰,۲۵.۵,۰.۰
۲۰۰۶-۰۹-۲۱,۳۵.۰,۲۲.۰,۰.۶
۲۰۰۶-۰۹-۲۲,۳۷.۰,۲۴.۰,۰.۰
۲۰۰۶-۰۹-۲۳,۳۱.۵,۱۹.۰,۱۳.۰
۲۰۰۶-۰۹-۲۴,۳۴.۰,۲۱.۰,۰.۰
۲۰۰۶-۰۹-۲۵,۳۵.۵,۲۲.۵,۰.۰
۲۰۰۶-۰۹-۲۶,۳۶.۰,۲۱.۵,۰.۰
۲۰۰۶-۰۹-۲۷,۳۶.۵,۲۱.۵,۰.۰
۲۰۰۶-۰۹-۲۸,۳۵.۵,۲۱.۵,۰.۰
۲۰۰۶-۰۹-۲۹,۳۵.۵,۲۳.۰,۰.۰
۲۰۰۶-۰۹-۳۰,۳۶.۰,۲۲.۰,۰.۰
۲۰۰۶-۱۰-۰۱,۳۵.۷,۲۳.۵,۰.۰
۲۰۰۶-۱۰-۰۲,۳۷.۵,۲۴.۲,۰.۰
۲۰۰۶-۱۰-۰۳,۳۶.۵,۲۲.۵,۰.۰
۲۰۰۶-۱۰-۰۴,۳۸.۰,۲۲.۵,۰.۰
۲۰۰۶-۱۰-۰۵,۳۸.۰,۲۲.۸,۰.۰
۲۰۰۶-۱۰-۰۶,۳۶.۶,۲۳.۳,۰.۰
۲۰۰۶-۱۰-۰۷,۳۷.۵,۲۳.۸,۰.۰
۲۰۰۶-۱۰-۰۸,۳۶.۰,۲۴.۵,۰.۰
۲۰۰۶-۱۰-۰۹,۳۵.۸,۲۴.۵,۰.۰
۲۰۰۶-۱۰-۱۰,۳۴.۸,۲۲.۳,۰.۰
۲۰۰۶-۱۰-۱۱,۳۵.۰,۲۳.۲,۰.۰
۲۰۰۶-۱۰-۱۲,۳۵.۵,۲۲.۸,۰.۰
۲۰۰۶-۱۰-۱۳,۳۶.۲,۲۳.۹,۰.۰
۲۰۰۶-۱۰-۱۴,۳۴.۰,۲۰.۰,۰.۰
۲۰۰۶-۱۰-۱۵,۳۲.۶,۲۰.۸,۰.۰
۲۰۰۶-۱۰-۱۶,۳۳.۷,۲۲.۸,۰.۰
۲۰۰۶-۱۰-۱۷,۳۴.۵,۲۳.۵,۰.۰
۲۰۰۶-۱۰-۱۸,۳۵.۳,۲۳.۷,۰.۰
۲۰۰۶-۱۰-۱۹,۳۴.۸,۲۲.۵,۰.۰
۲۰۰۶-۱۰-۲۰,۳۴.۵,۱۸.۸,۳.۶
۲۰۰۶-۱۰-۲۱,۲۷.۲,۱۸.۰,۰.۰
۲۰۰۶-۱۰-۲۲,۲۸.۰,۱۸.۰,۰.۰
۲۰۰۶-۱۰-۲۳,۲۹.۸,۱۸.۰,۰.۰
۲۰۰۶-۱۰-۲۴,۳۰.۳,۱۹.۵,۰.۰
۲۰۰۶-۱۰-۲۵,۳۱.۰,۲۱.۶,۰.۰
۲۰۰۶-۱۰-۲۶,۳۱.۵,۲۱.۰,۰.۰
۲۰۰۶-۱۰-۲۷,۳۱.۵,۲۰.۵,۰.۰
۲۰۰۶-۱۰-۲۸,۳۰.۷,۱۸.۶,۰.۰
۲۰۰۶-۱۰-۲۹,۳۱.۹,۱۸.۰,۰.۰
۲۰۰۶-۱۰-۳۰,۳۲.۳,۱۸.۹,۰.۰
۲۰۰۶-۱۰-۳۱,۳۲.۰,۲۰.۲,۰.۰
۲۰۰۶-۱۱-۰۱,۳۱.۰,۱۶.۵,۰.۰
۲۰۰۶-۱۱-۰۲,۳۰.۰,۱۷.۰,۰.۰
۲۰۰۶-۱۱-۰۳,۲۹.۷,۱۶.۸,۰.۰
۲۰۰۶-۱۱-۰۴,۲۹.۵,۱۵.۸,۰.۰
۲۰۰۶-۱۱-۰۵,۲۹.۵,۱۵.۵,۰.۰
۲۰۰۶-۱۱-۰۶,۳۰.۳,۱۶.۰,۰.۰
۲۰۰۶-۱۱-۰۷,۲۹.۵,۱۵.۲,۰.۰
۲۰۰۶-۱۱-۰۸,۲۸.۰,۱۶.۵,۰.۰
۲۰۰۶-۱۱-۰۹,۲۸.۵,۱۵.۵,۰.۰
۲۰۰۶-۱۱-۱۰,۲۸.۵,۱۶.۰,۰.۰
۲۰۰۶-۱۱-۱۱,۲۷.۵,۱۷.۰,۰.۰
۲۰۰۶-۱۱-۱۲,۲۷.۵,۱۸.۵,۰.۰
۲۰۰۶-۱۱-۱۳,۲۶.۵,۱۷.۰,۰.۰
۲۰۰۶-۱۱-۱۴,۲۶.۰,۱۳.۳,۰.۰
۲۰۰۶-۱۱-۱۵,۲۸.۰,۱۵.۰,۰.۰
۲۰۰۶-۱۱-۱۶,۲۲.۵,۱۲.۰,
۲۰۰۶-۱۱-۱۷,۲۳.۰,۱۳.۰,۰.۰
