تاریخ,درجہ_حرارت_زیادہ,درجہ_حرارت_کم,بارش
۲۰۰۵-۱۲-۰۸,۲۵.۵,۶.۰,۰.۰
۲۰۰۵-۱۲-۰۹,۲۴.۰,۶.۵,۰.۰
۲۰۰۵-۱۲-۱۰,۲۳.۰,۳.۰,۰.۰
۲۰۰۵-۱۲-۱۱,۲۵.۰,۳.۰,۰.۰
۲۰۰۵-۱۲-۱۲,۲۵.۵,۲.۰,۰.۰
۲۰۰۵-۱۲-۱۳,۲۳.۰,۲.۰,۰.۰
۲۰۰۵-۱۲-۱۴,۲۲.۰,۱.۷,۰.۰
۲۰۰۵-۱۲-۱۵,۲۲.۰,۲.۰,۰.۰
۲۰۰۵-۱۲-۱۶,۲۲.۵,۲.۰,۰.۰
۲۰۰۵-۱۲-۱۷,۲۱.۵,۱.۰,۰.۰
۲۰۰۵-۱۲-۱۸,۲۴.۵,۲.۰,۰.۰
۲۰۰۵-۱۲-۱۹,۲۳.۵,۲.۰,۰.۰
۲۰۰۵-۱۲-۲۰,۲۱.۵,۲.۰,۰.۰
۲۰۰۵-۱۲-۲۱,۱۸.۵,۲.۰,۰.۰
۲۰۰۵-۱۲-۲۲,۲۰.۰,۳.۴,۰.۰
۲۰۰۵-۱۲-۲۳,۱۹.۰,۱.۵,۰.۰
۲۰۰۵-۱۲-۲۴,۲۳.۰,۱.۹,۰.۰
۲۰۰۵-۱۲-۲۵,۲۲.۰,۲.۵,۰.۰
۲۰۰۵-۱۲-۲۶,۲۱.۵,۳.۵,۰.۰
۲۰۰۵-۱۲-۲۷,۲۱.۵,۳.۹,۰.۰
۲۰۰۵-۱۲-۲۸,۱۹.۰,۴.۵,۰.۰
۲۰۰۵-۱۲-۲۹,۲۱.۰,۴.۳,۰.۰
۲۰۰۵-۱۲-۳۰,۲۲.۵,۴.۰,۰.۰
۲۰۰۵-۱۲-۳۱,۲۰.۵,۶.۰,۰.۰
