تاریخ,درجہ_حرارت_زیادہ,درجہ_حرارت_کم,بارش
۲۰۰۵-۱۲-۱۱,۲۱.۹,۷.۱,۰.۰
۲۰۰۵-۱۲-۱۲,۲۴.۰,۶.۰,۰.۰
۲۰۰۵-۱۲-۱۳,۲۱.۸,۵.۶,۰.۰
۲۰۰۵-۱۲-۱۴,۲۱.۷,۶.۲,۰.۰
۲۰۰۵-۱۲-۱۵,۲۱.۹,۴.۵,۰.۰
۲۰۰۵-۱۲-۱۶,۲۲.۰,۶.۰,۰.۰
۲۰۰۵-۱۲-۱۷,۲۱.۲,۶.۳,۰.۰
۲۰۰۵-۱۲-۱۸,۲۲.۳,۵.۵,۰.۰
۲۰۰۵-۱۲-۱۹,۲۱.۶,۵.۵,۰.۰
۲۰۰۵-۱۲-۲۰,۲۲.۵,۶.۰,۰.۰
۲۰۰۵-۱۲-۲۱,۱۸.۳,۶.۵,۰.۰
۲۰۰۵-۱۲-۲۲,۱۷.۵,۷.۰,۰.۰
۲۰۰۵-۱۲-۲۳,۱۷.۱,۷.۵,۰.۰
۲۰۰۵-۱۲-۲۴,۱۷.۸,۶.۳,۰.۰
۲۰۰۵-۱۲-۲۵,۱۹.۳,۶.۰,۰.۰
۲۰۰۵-۱۲-۲۶,۲۱.۲,۶.۰,۰.۰
۲۰۰۵-۱۲-۲۷,۲۲.۰,۷.۳,۰.۰
۲۰۰۵-۱۲-۲۸,۲۱.۸,۸.۶,۰.۰
۲۰۰۵-۱۲-۲۹,۲۰.۶,۷.۸,۰.۰
۲۰۰۵-۱۲-۳۰,۲۱.۰,۷.۸,۰.۰
۲۰۰۵-۱۲-۳۱,۲۰.۰,۹.۰,۰.۰
۲۰۰۶-۰۱-۰۱,۱۷.۹,۱۰.۰,
۲۰۰۶-۰۱-۰۲,۱۵.۳,۹.۹,۱۱.۰
۲۰۰۶-۰۱-۰۳,۱۵.۱,۹.۶,۴.۷
۲۰۰۶-۰۱-۰۴,۱۳.۲,۵.۹,۰.۰
۲۰۰۶-۰۱-۰۵,۱۵.۶,۵.۵,۰.۰
۲۰۰۶-۰۱-۰۶,۱۷.۰,۴.۷,۰.۰
۲۰۰۶-۰۱-۰۷,۱۸.۲,۳.۷,۰.۰
۲۰۰۶-۰۱-۰۸,۱۸.۱,۳.۶,۰.۰
۲۰۰۶-۰۱-۰۹,۱۹.۵,۴.۲,۰.۰
۲۰۰۶-۰۱-۱۰,۱۸.۲,۶.۰,۰.۰
۲۰۰۶-۰۱-۱۱,۱۹.۷,۶.۳,۰.۰
۲۰۰۶-۰۱-۱۲,۲۳.۲,۷.۷,۰.۰
۲۰۰۶-۰۱-۱۳,۲۳.۰,۷.۹,۰.۰
۲۰۰۶-۰۱-۱۴,۲۳.۳,۹.۰,۰.۰
۲۰۰۶-۰۱-۱۵,۲۱.۹,۱۰.۴,
۲۰۰۶-۰۱-۱۶,۱۹.۰,۱۳.۸,۰.۴
۲۰۰۶-۰۱-۱۷,۲۰.۰,۱۴.۰,۲.۰
۲۰۰۶-۰۱-۱۸,۱۷.۶,۹.۹,۰.۸
۲۰۰۶-۰۱-۱۹,۱۷.۰,۹.۹,۰.۰
۲۰۰۶-۰۱-۲۰,۲۱.۴,۱۰.۲,۰.۰
۲۰۰۶-۰۱-۲۱,۲۱.۲,۹.۰,۰.۰
۲۰۰۶-۰۱-۲۲,۱۹.۵,۹.۰,۰.۰
۲۰۰۶-۰۱-۲۳,۱۹.۲,۷.۲,۰.۰
۲۰۰۶-۰۱-۲۴,۲۰.۶,۹.۰,۰.۰
۲۰۰۶-۰۱-۲۵,۲۰.۹,۸.۳,۰.۰
۲۰۰۶-۰۱-۲۶,۲۱.۲,۷.۳,۰.۰
۲۰۰۶-۰۱-۲۷,۲۲.۰,۷.۹,۰.۰
۲۰۰۶-۰۱-۲۸,۲۲.۷,۸.۹,۰.۰
۲۰۰۶-۰۱-۲۹,۲۲.۰,۱۰.۵,۰.۰
۲۰۰۶-۰۱-۳۰,۲۱.۸,۱۰.۵,۰.۰
۲۰۰۶-۰۱-۳۱,۲۴.۲,۱۱.۰,۰.۰
۲۰۰۶-۰۲-۰۱,۲۵.۲,۱۱.۷,۰.۰
۲۰۰۶-۰۲-۰۲,۲۳.۵,۱۱.۹,۰.۰
۲۰۰۶-۰۲-۰۳,۲۵.۱,۱۱.۶,۰.۰
۲۰۰۶-۰۲-۰۴,۲۶.۵,۱۲.۰,۰.۰
۲۰۰۶-۰۲-۰۵,۲۶.۵,۱۱.۹,۰.۰
۲۰۰۶-۰۲-۰۶,۲۷.۰,۱۳.۰,۰.۰
۲۰۰۶-۰۲-۰۷,۲۳.۶,۱۳.۳,۰.۰
۲۰۰۶-۰۲-۰۸,۲۴.۲,۱۳.۱,۰.۰
۲۰۰۶-۰۲-۰۹,۲۶.۳,۱۲.۴,۰.۰
۲۰۰۶-۰۲-۱۰,۲۷.۵,۱۲.۵,۰.۰
۲۰۰۶-۰۲-۱۱,۲۷.۳,۱۴.۲,۰.۰
۲۰۰۶-۰۲-۱۲,۲۷.۴,۱۴.۶,۰.۰
۲۰۰۶-۰۲-۱۳,۲۶.۹,۱۵.۵,۰.۰
۲۰۰۶-۰۲-۱۴,۲۷.۲,۱۶.۰,۰.۰
۲۰۰۶-۰۲-۱۵,۲۶.۷,۱۶.۶,۰.۰
۲۰۰۶-۰۲-۱۶,۲۵.۹,۱۵.۹,۰.۰
۲۰۰۶-۰۲-۱۷,۲۷.۳,۱۶.۲,۰.۰
۲۰۰۶-۰۲-۱۸,۲۶.۷,۱۷.۶,۰.۰
۲۰۰۶-۰۲-۱۹,۲۶.۲,۱۶.۸,۰.۰
۲۰۰۶-۰۲-۲۰,۲۷.۴,۱۷.۳,۰.۰
۲۰۰۶-۰۲-۲۱,۲۸.۸,۱۸.۲,۰.۰
۲۰۰۶-۰۲-۲۲,۲۹.۱,۱۸.۰,۰.۰
۲۰۰۶-۰۲-۲۳,۲۸.۲,۱۵.۳,۰.۵
۲۰۰۶-۰۲-۲۴,۲۷.۴,۱۶.۰,۰.۰
۲۰۰۶-۰۲-۲۵,۲۸.۸,۱۶.۵,۰.۰
۲۰۰۶-۰۲-۲۶,۲۸.۵,۱۵.۶,۲.۴
۲۰۰۶-۰۲-۲۷,۲۷.۰,۱۳.۳,۲.۰
۲۰۰۶-۰۲-۲۸,۲۴.۵,۱۳.۷,۰.۰
۲۰۰۶-۰۳-۰۱,۲۶.۷,۱۴.۸,۰.۰
۲۰۰۶-۰۳-۰۲,۲۸.۴,۱۴.۵,۰.۰
۲۰۰۶-۰۳-۰۳,۲۷.۸,۱۴.۳,۰.۰
۲۰۰۶-۰۳-۰۴,۲۸.۲,۱۴.۵,۰.۰
۲۰۰۶-۰۳-۰۵,۲۸.۸,۱۵.۵,۰.۰
۲۰۰۶-۰۳-۰۶,۲۹.۴,۱۶.۳,۰.۰
۲۰۰۶-۰۳-۰۷,۲۴.۳,۱۴.۶,
۲۰۰۶-۰۳-۰۸,۲۹.۰,۱۶.۶,۰.۰
۲۰۰۶-۰۳-۰۹,۲۹.۲,۱۷.۴,۰.۰
۲۰۰۶-۰۳-۱۰,۲۶.۲,۱۷.۲,۰.۰
۲۰۰۶-۰۳-۱۱,۲۶.۳,۱۵.۳,
۲۰۰۶-۰۳-۱۲,۲۳.۷,۱۶.۰,۰.۰
۲۰۰۶-۰۳-۱۳,۲۵.۶,۱۷.۳,۰.۰
۲۰۰۶-۰۳-۱۴,۲۴.۶,۱۶.۰,
۲۰۰۶-۰۳-۱۵,۱۷.۶,۱۴.۳,۱۷.۶
۲۰۰۶-۰۳-۱۶,۲۲.۶,۱۳.۹,۰.۰
۲۰۰۶-۰۳-۱۷,۲۵.۴,۱۴.۸,۰.۰
۲۰۰۶-۰۳-۱۸,۲۵.۷,۱۶.۰,۰.۰
۲۰۰۶-۰۳-۱۹,۲۷.۳,۱۷.۰,۰.۰
۲۰۰۶-۰۳-۲۰,۲۷.۸,۱۷.۵,۰.۱
۲۰۰۶-۰۳-۲۱,۲۳.۵,۱۵.۵,
۲۰۰۶-۰۳-۲۲,۲۷.۷,۱۶.۷,۰.۰
۲۰۰۶-۰۳-۲۳,۲۹.۶,۱۷.۳,۰.۰
۲۰۰۶-۰۳-۲۴,۳۰.۲,۱۹.۶,
۲۰۰۶-۰۳-۲۵,۲۳.۵,۱۵.۵,۱.۰
۲۰۰۶-۰۳-۲۶,۲۸.۲,۱۵.۵,۱۹.۴
۲۰۰۶-۰۳-۲۷,۲۶.۴,۱۶.۵,
۲۰۰۶-۰۳-۲۸,۲۶.۲,۱۴.۴,۴.۰
۲۰۰۶-۰۳-۲۹,۲۷.۸,۱۵.۷,۰.۰
۲۰۰۶-۰۳-۳۰,۳۰.۰,۱۹.۰,۰.۰
۲۰۰۶-۰۳-۳۱,۳۲.۲,۲۰.۷,۰.۰
۲۰۰۶-۰۴-۰۱,۳۴.۰,۲۱.۰,۰.۰
۲۰۰۶-۰۴-۰۲,۳۴.۴,۲۲.۳,۰.۰
۲۰۰۶-۰۴-۰۳,۳۴.۷,۲۰.۳,۰.۰
۲۰۰۶-۰۴-۰۴,۳۳.۲,۲۱.۵,۰.۰
۲۰۰۶-۰۴-۰۵,۳۴.۱,۲۲.۲,۰.۰
۲۰۰۶-۰۴-۰۶,۳۵.۶,۲۳.۸,۰.۰
۲۰۰۶-۰۴-۰۷,۳۶.۴,۲۲.۵,۰.۰
۲۰۰۶-۰۴-۰۸,۳۷.۱,۲۲.۹,۰.۰
۲۰۰۶-۰۴-۰۹,۳۵.۳,۲۴.۹,۰.۰
۲۰۰۶-۰۴-۱۰,۳۵.۵,۱۹.۵,
۲۰۰۶-۰۴-۱۱,۳۰.۶,۱۷.۴,۰.۰
۲۰۰۶-۰۴-۱۲,۳۰.۳,۱۶.۸,۰.۰
۲۰۰۶-۰۴-۱۳,۳۱.۲,۱۶.۵,۰.۰
۲۰۰۶-۰۴-۱۴,۳۳.۲,۲۰.۴,۰.۰
۲۰۰۶-۰۴-۱۵,۳۴.۲,۲۱.۹,۰.۰
۲۰۰۶-۰۴-۱۶,۳۶.۰,۲۴.۵,
۲۰۰۶-۰۴-۱۷,۳۳.۶,۲۰.۰,۰.۰
۲۰۰۶-۰۴-۱۸,۳۴.۱,۱۸.۴,۰.۰
۲۰۰۶-۰۴-۱۹,۳۴.۱,۲۱.۰,
۲۰۰۶-۰۴-۲۰,۳۴.۶,۲۱.۶,۰.۰
۲۰۰۶-۰۴-۲۱,۳۵.۷,۲۴.۰,۰.۰
۲۰۰۶-۰۴-۲۲,۳۵.۳,۲۳.۵,۰.۰
۲۰۰۶-۰۴-۲۳,۳۷.۵,۲۴.۰,
۲۰۰۶-۰۴-۲۴,۳۶.۸,۲۳.۵,
۲۰۰۶-۰۴-۲۵,۳۸.۵,۲۵.۰,۰.۰
۲۰۰۶-۰۴-۲۶,۴۰.۰,۲۷.۰,۰.۰
۲۰۰۶-۰۴-۲۷,۴۱.۳,۲۸.۳,۰.۰
۲۰۰۶-۰۴-۲۸,۴۱.۴,۲۸.۰,۰.۰
۲۰۰۶-۰۴-۲۹,۴۱.۸,۲۹.۲,۰.۰
۲۰۰۶-۰۴-۳۰,۴۰.۴,۲۸.۲,
۲۰۰۶-۰۵-۰۱,۳۵.۷,۲۵.۵,۰.۰
۲۰۰۶-۰۵-۰۲,۳۹.۶,۲۷.۸,۰.۰
۲۰۰۶-۰۵-۰۳,۳۵.۲,۲۴.۲,
۲۰۰۶-۰۵-۰۴,۳۷.۷,۲۵.۹,۰.۰
۲۰۰۶-۰۵-۰۵,۴۰.۶,۲۷.۵,۰.۰
۲۰۰۶-۰۵-۰۶,۴۲.۹,۲۷.۲,۰.۰
۲۰۰۶-۰۵-۰۷,۴۳.۷,۲۹.۰,۰.۰
۲۰۰۶-۰۵-۰۸,۴۳.۸,۲۹.۶,۰.۰
۲۰۰۶-۰۵-۰۹,۴۲.۶,۲۵.۵,۰.۰
۲۰۰۶-۰۵-۱۰,۳۷.۶,۲۷.۳,۰.۰
۲۰۰۶-۰۵-۱۱,۴۰.۸,۲۷.۹,۰.۰
۲۰۰۶-۰۵-۱۲,۴۲.۷,۲۷.۵,۰.۰
۲۰۰۶-۰۵-۱۳,۴۲.۲,۲۹.۲,۰.۰
۲۰۰۶-۰۵-۱۴,۴۴.۰,۲۹.۵,۰.۰
۲۰۰۶-۰۵-۱۵,۳۹.۶,۲۸.۶,۰.۰
۲۰۰۶-۰۵-۱۶,۴۱.۰,۲۹.۱,۰.۰
۲۰۰۶-۰۵-۱۷,۴۰.۵,۲۱.۵,۹.۴
۲۰۰۶-۰۵-۱۸,۳۴.۷,۲۵.۳,۰.۰
۲۰۰۶-۰۵-۱۹,۳۷.۲,۲۹.۰,۰.۰
۲۰۰۶-۰۵-۲۰,۳۵.۷,۲۴.۲,۲.۲
۲۰۰۶-۰۵-۲۱,۳۵.۶,۲۵.۵,۰.۰
۲۰۰۶-۰۵-۲۲,۳۷.۷,۲۸.۸,۰.۰
۲۰۰۶-۰۵-۲۳,۳۶.۹,۲۳.۲,۴.۸
۲۰۰۶-۰۵-۲۴,۳۵.۶,۲۶.۲,۰.۰
۲۰۰۶-۰۵-۲۵,۳۸.۵,۳۰.۰,
۲۰۰۶-۰۵-۲۶,۳۹.۵,۲۹.۳,۰.۰
۲۰۰۶-۰۵-۲۷,۴۱.۸,۲۹.۹,۰.۰
۲۰۰۶-۰۵-۲۸,۴۳.۳,۲۹.۵,۰.۰
۲۰۰۶-۰۵-۲۹,۴۰.۳,۲۶.۵,۶.۰
۲۰۰۶-۰۵-۳۰,۳۶.۶,۲۸.۲,۰.۰
۲۰۰۶-۰۵-۳۱,۴۰.۲,۳۰.۲,۰.۰
۲۰۰۶-۰۶-۰۱,۴۲.۱,۲۵.۵,۱۲.۲
۲۰۰۶-۰۶-۰۲,۴۰.۲,۲۸.۵,۰.۰
۲۰۰۶-۰۶-۰۳,۴۰.۶,۲۷.۳,
۲۰۰۶-۰۶-۰۴,۳۶.۵,۲۶.۱,۰.۰
۲۰۰۶-۰۶-۰۵,۳۸.۰,۲۵.۵,۰.۲
۲۰۰۶-۰۶-۰۶,۳۷.۲,۲۵.۷,۰.۰
۲۰۰۶-۰۶-۰۷,۳۹.۴,۲۹.۴,۰.۰
۲۰۰۶-۰۶-۰۸,۳۹.۵,۲۸.۸,۰.۰
۲۰۰۶-۰۶-۰۹,۴۰.۶,۲۹.۵,۰.۰
۲۰۰۶-۰۶-۱۰,۴۲.۲,۳۰.۲,۰.۰
۲۰۰۶-۰۶-۱۱,۴۲.۴,۲۸.۵,۰.۰
۲۰۰۶-۰۶-۱۲,۴۲.۳,۲۸.۸,۰.۰
۲۰۰۶-۰۶-۱۳,۴۰.۲,۲۶.۵,۱.۰
۲۰۰۶-۰۶-۱۴,۳۷.۷,۲۷.۵,۰.۰
۲۰۰۶-۰۶-۱۵,۳۸.۷,۲۸.۳,۰.۰
۲۰۰۶-۰۶-۱۶,۳۷.۸,۲۱.۴,۱۹.۰
۲۰۰۶-۰۶-۱۷,۲۶.۸,۲۰.۶,۱۳.۰
۲۰۰۶-۰۶-۱۸,۳۲.۹,۲۳.۹,۰.۰
۲۰۰۶-۰۶-۱۹,۳۵.۶,۲۳.۹,۲.۰
۲۰۰۶-۰۶-۲۰,۳۳.۳,۲۳.۸,
۲۰۰۶-۰۶-۲۱,۳۸.۱,۲۷.۸,۰.۰
۲۰۰۶-۰۶-۲۲,۳۹.۲,۲۹.۵,۰.۰
۲۰۰۶-۰۶-۲۳,۴۰.۷,۳۰.۶,۰.۰
۲۰۰۶-۰۶-۲۴,۴۰.۵,۳۰.۵,۰.۰
۲۰۰۶-۰۶-۲۵,۴۰.۴,۲۷.۳,
۲۰۰۶-۰۶-۲۶,۳۵.۱,۲۶.۵,۰.۰
۲۰۰۶-۰۶-۲۷,۳۷.۷,۲۹.۱,۰.۰
۲۰۰۶-۰۶-۲۸,۳۰.۵,۲۱.۵,۴۰.۵
۲۰۰۶-۰۶-۲۹,۳۵.۴,۲۵.۶,۰.۰
۲۰۰۶-۰۶-۳۰,۳۳.۶,۲۵.۰,
۲۰۰۶-۰۷-۰۱,۳۴.۷,۲۷.۷,۰.۰
۲۰۰۶-۰۷-۰۲,۳۸.۶,۳۰.۵,۰.۰
۲۰۰۶-۰۷-۰۳,۳۸.۷,۲۹.۵,۰.۰
۲۰۰۶-۰۷-۰۴,۳۶.۳,۲۵.۰,
۲۰۰۶-۰۷-۰۵,۳۹.۴,۳۱.۲,۰.۰
۲۰۰۶-۰۷-۰۶,۳۷.۸,۳۰.۴,۰.۰
۲۰۰۶-۰۷-۰۷,۳۸.۲,۳۱.۷,۰.۰
۲۰۰۶-۰۷-۰۸,۴۰.۳,۳۲.۰,۰.۰
۲۰۰۶-۰۷-۰۹,۳۹.۶,۳۱.۸,۰.۰
۲۰۰۶-۰۷-۱۰,۳۴.۷,۲۵.۳,۴.۸
۲۰۰۶-۰۷-۱۱,۳۱.۳,۲۶.۹,۰.۰
۲۰۰۶-۰۷-۱۲,۳۲.۴,۲۴.۰,۱۲.۳
۲۰۰۶-۰۷-۱۳,۳۴.۴,۲۵.۹,۰.۰
۲۰۰۶-۰۷-۱۴,۲۹.۸,۲۲.۷,۶۵.۹
۲۰۰۶-۰۷-۱۵,۳۲.۰,۲۳.۰,۰.۰
۲۰۰۶-۰۷-۱۶,۳۵.۲,۲۷.۵,۰.۰
۲۰۰۶-۰۷-۱۷,۳۷.۴,۲۸.۹,۰.۰
۲۰۰۶-۰۷-۱۸,۳۷.۵,۳۰.۶,۰.۰
۲۰۰۶-۰۷-۱۹,۳۷.۴,۲۶.۰,۱۱.۳
۲۰۰۶-۰۷-۲۰,۳۵.۵,۲۸.۰,۰.۰
۲۰۰۶-۰۷-۲۱,۳۴.۷,۲۸.۲,۰.۰
۲۰۰۶-۰۷-۲۲,۳۵.۹,۲۹.۰,۰.۰
۲۰۰۶-۰۷-۲۳,۳۷.۴,۳۰.۰,۰.۰
۲۰۰۶-۰۷-۲۴,۳۶.۴,۲۶.۵,۴۴.۶
۲۰۰۶-۰۷-۲۵,۲۹.۶,۲۶.۰,۲.۸
۲۰۰۶-۰۷-۲۶,۲۹.۳,۲۴.۹,۳۹.۰
۲۰۰۶-۰۷-۲۷,۲۹.۰,۲۵.۰,۲.۵
۲۰۰۶-۰۷-۲۸,۳۱.۱,۲۴.۶,۱.۵
۲۰۰۶-۰۷-۲۹,۳۲.۶,۲۶.۵,۰.۸
۲۰۰۶-۰۷-۳۰,۳۲.۴,۲۷.۷,۰.۰
۲۰۰۶-۰۷-۳۱,۳۶.۱,۲۹.۷,۰.۰
۲۰۰۶-۰۸-۰۱,۳۵.۳,۲۸.۵,
۲۰۰۶-۰۸-۰۲,۳۶.۶,۲۸.۸,۰.۰
۲۰۰۶-۰۸-۰۳,۳۴.۰,۲۷.۰,۰.۰
۲۰۰۶-۰۸-۰۴,۳۴.۱,۲۸.۰,۰.۰
۲۰۰۶-۰۸-۰۵,۳۱.۵,۲۶.۷,
۲۰۰۶-۰۸-۰۶,۲۷.۸,۲۴.۵,۲۷.۸
۲۰۰۶-۰۸-۰۷,۲۸.۶,۲۵.۰,۱۱.۰
۲۰۰۶-۰۸-۰۸,۳۱.۱,۲۵.۵,۲.۰
۲۰۰۶-۰۸-۰۹,۳۳.۴,۲۶.۰,۰.۰
۲۰۰۶-۰۸-۱۰,۳۳.۰,۲۷.۳,
۲۰۰۶-۰۸-۱۱,۳۵.۷,۲۶.۰,
۲۰۰۶-۰۸-۱۲,۳۵.۰,۲۵.۷,
۲۰۰۶-۰۸-۱۳,۳۷.۰,۳۰.۴,۰.۰
۲۰۰۶-۰۸-۱۴,۳۶.۶,۲۸.۵,
۲۰۰۶-۰۸-۱۵,۳۷.۰,۲۴.۳,۲۵.۰
۲۰۰۶-۰۸-۱۶,۳۴.۳,۲۶.۰,
۲۰۰۶-۰۸-۱۷,۳۶.۲,۲۹.۵,۰.۰
۲۰۰۶-۰۸-۱۸,۳۶.۰,۲۹.۵,۴.۶
۲۰۰۶-۰۸-۱۹,۳۷.۱,۲۹.۳,۰.۰
۲۰۰۶-۰۸-۲۰,۳۴.۵,۲۷.۷,۰.۰
۲۰۰۶-۰۸-۲۱,۳۳.۳,۲۷.۳,۰.۰
۲۰۰۶-۰۸-۲۲,۳۵.۱,۲۸.۷,۰.۰
۲۰۰۶-۰۸-۲۳,۳۶.۶,۲۹.۰,۰.۰
۲۰۰۶-۰۸-۲۴,۳۴.۰,۲۷.۵,۵.۰
۲۰۰۶-۰۸-۲۵,۳۶.۳,۲۷.۹,۰.۰
۲۰۰۶-۰۸-۲۶,۳۶.۷,۲۸.۴,۰.۰
۲۰۰۶-۰۸-۲۷,۳۵.۷,۲۸.۵,۰.۰
۲۰۰۶-۰۸-۲۸,۳۴.۸,۲۱.۲,۵۶.۳
۲۰۰۶-۰۸-۲۹,۲۶.۵,۲۱.۵,۱۴.۰
۲۰۰۶-۰۸-۳۰,۳۲.۰,۲۵.۸,۰.۰
۲۰۰۶-۰۸-۳۱,۳۲.۳,۲۵.۰,۰.۰
۲۰۰۶-۰۹-۰۱,۳۱.۸,۲۵.۰,۹.۴
۲۰۰۶-۰۹-۰۲,۲۶.۸,۲۱.۰,۳۱.۷
۲۰۰۶-۰۹-۰۳,۲۳.۲,۱۹.۵,۱۱۴.۶
۲۰۰۶-۰۹-۰۴,۲۵.۷,۲۰.۷,۰.۰
۲۰۰۶-۰۹-۰۵,۳۱.۵,۲۳.۰,۰.۰
۲۰۰۶-۰۹-۰۶,۳۲.۸,۲۵.۷,۰.۰
۲۰۰۶-۰۹-۰۷,۳۴.۴,۲۷.۰,۰.۰
۲۰۰۶-۰۹-۰۸,۳۳.۷,۲۷.۴,۰.۰
۲۰۰۶-۰۹-۰۹,۳۵.۴,۲۷.۴,۰.۰
۲۰۰۶-۰۹-۱۰,۳۴.۳,۲۶.۵,۰.۰
۲۰۰۶-۰۹-۱۱,۳۴.۳,۲۷.۰,۰.۰
۲۰۰۶-۰۹-۱۲,۳۴.۰,۲۵.۶,۰.۰
۲۰۰۶-۰۹-۱۳,۳۴.۴,۲۵.۵,
۲۰۰۶-۰۹-۱۴,۳۱.۲,۲۴.۴,۰.۳
۲۰۰۶-۰۹-۱۵,۳۳.۶,۲۶.۵,۰.۰
۲۰۰۶-۰۹-۱۶,۳۴.۳,۲۶.۵,۱.۰
۲۰۰۶-۰۹-۱۷,۳۴.۹,۲۷.۲,۰.۰
۲۰۰۶-۰۹-۱۸,۳۵.۶,۲۸.۰,۰.۰
۲۰۰۶-۰۹-۱۹,۳۵.۴,۲۷.۷,۰.۰
۲۰۰۶-۰۹-۲۰,۳۵.۰,۲۶.۰,
۲۰۰۶-۰۹-۲۱,۳۳.۸,۲۵.۵,۰.۰
۲۰۰۶-۰۹-۲۲,۳۴.۸,۲۵.۰,۰.۰
۲۰۰۶-۰۹-۲۳,۳۲.۶,۲۱.۲,۰.۶
۲۰۰۶-۰۹-۲۴,۳۳.۰,۲۲.۹,۰.۰
۲۰۰۶-۰۹-۲۵,۳۳.۷,۲۳.۵,۰.۰
۲۰۰۶-۰۹-۲۶,۳۴.۶,۲۴.۵,۰.۰
۲۰۰۶-۰۹-۲۷,۳۵.۰,۲۳.۵,۰.۰
۲۰۰۶-۰۹-۲۸,۳۴.۱,۲۳.۵,۰.۰
۲۰۰۶-۰۹-۲۹,۳۵.۳,۲۴.۷,۰.۰
۲۰۰۶-۰۹-۳۰,۳۵.۳,۲۴.۷,۰.۰
۲۰۰۶-۱۰-۰۱,۳۵.۰,۲۴.۲,۰.۰
۲۰۰۶-۱۰-۰۲,۳۴.۶,۲۳.۸,۰.۰
۲۰۰۶-۱۰-۰۳,۳۵.۵,۲۳.۷,۰.۰
۲۰۰۶-۱۰-۰۴,۳۵.۱,۲۳.۸,۰.۰
۲۰۰۶-۱۰-۰۵,۳۵.۲,۲۳.۷,۰.۰
۲۰۰۶-۱۰-۰۶,۳۵.۸,۲۳.۰,۰.۰
۲۰۰۶-۱۰-۰۷,۳۶.۰,۲۴.۰,۰.۰
۲۰۰۶-۱۰-۰۸,۳۵.۴,۲۴.۲,۰.۰
۲۰۰۶-۱۰-۰۹,۳۵.۵,۲۴.۵,۰.۰
۲۰۰۶-۱۰-۱۰,۳۴.۷,۲۵.۵,۰.۰
۲۰۰۶-۱۰-۱۱,۳۳.۶,۲۵.۵,۰.۰
۲۰۰۶-۱۰-۱۲,۳۳.۸,۲۳.۷,۰.۰
۲۰۰۶-۱۰-۱۳,۳۴.۷,۲۳.۶,۰.۰
۲۰۰۶-۱۰-۱۴,۳۲.۰,۱۹.۰,۱۰.۰
۲۰۰۶-۱۰-۱۵,۲۹.۹,۲۰.۳,۰.۰
۲۰۰۶-۱۰-۱۶,۳۰.۷,۲۲.۲,۰.۰
۲۰۰۶-۱۰-۱۷,۳۱.۷,۲۱.۲,۰.۰
۲۰۰۶-۱۰-۱۸,۳۲.۱,۲۲.۲,۰.۰
۲۰۰۶-۱۰-۱۹,۳۲.۰,۲۲.۷,۰.۰
۲۰۰۶-۱۰-۲۰,۳۰.۶,۱۷.۲,۳۰.۰
۲۰۰۶-۱۰-۲۱,۲۱.۳,۱۷.۰,۶.۰
۲۰۰۶-۱۰-۲۲,۲۵.۰,۱۷.۵,۰.۰
۲۰۰۶-۱۰-۲۳,۲۷.۲,۱۸.۸,۰.۰
۲۰۰۶-۱۰-۲۴,۲۷.۲,۱۸.۹,۰.۰
۲۰۰۶-۱۰-۲۵,۲۸.۰,۲۰.۰,۰.۰
۲۰۰۶-۱۰-۲۶,۲۹.۱,۱۹.۴,۰.۰
۲۰۰۶-۱۰-۲۷,۲۹.۵,۲۰.۲,۰.۰
۲۰۰۶-۱۰-۲۸,۳۰.۰,۲۰.۰,۰.۰
۲۰۰۶-۱۰-۲۹,۳۰.۰,۲۰.۰,۰.۰
۲۰۰۶-۱۰-۳۰,۲۹.۷,۲۰.۲,۰.۰
۲۰۰۶-۱۰-۳۱,۲۹.۷,۲۰.۷,۰.۰
۲۰۰۶-۱۱-۰۱,۲۹.۷,۲۰.۳,۰.۰
۲۰۰۶-۱۱-۰۲,۲۹.۶,۲۰.۳,۰.۰
۲۰۰۶-۱۱-۰۳,۲۹.۰,۱۹.۷,۰.۰
۲۰۰۶-۱۱-۰۴,۲۹.۱,۱۹.۷,۰.۰
۲۰۰۶-۱۱-۰۵,۲۹.۱,۱۸.۲,۰.۰
۲۰۰۶-۱۱-۰۶,۲۸.۷,۱۸.۰,۰.۰
۲۰۰۶-۱۱-۰۷,۲۸.۵,۱۸.۷,۰.۰
۲۰۰۶-۱۱-۰۸,۲۸.۸,۱۸.۶,۰.۰
۲۰۰۶-۱۱-۰۹,۲۷.۶,۱۸.۴,۰.۰
۲۰۰۶-۱۱-۱۰,۲۷.۶,۱۸.۴,۰.۰
۲۰۰۶-۱۱-۱۱,۲۷.۲,۱۹.۴,۰.۰
۲۰۰۶-۱۱-۱۲,۲۶.۶,۱۸.۵,۰.۰
۲۰۰۶-۱۱-۱۳,۲۵.۶,۱۸.۴,۰.۰
۲۰۰۶-۱۱-۱۴,۲۶.۹,۱۷.۴,۰.۰
۲۰۰۶-۱۱-۱۵,۲۷.۰,۱۵.۶,۰.۰
۲۰۰۶-۱۱-۱۶,۲۶.۱,۱۶.۰,
۲۰۰۶-۱۱-۱۷,۲۵.۶,۱۵.۷,
۲۰۰۶-۱۱-۱۸,۲۴.۹,۱۵.۹,۵.۰
۲۰۰۶-۱۱-۱۹,۲۳.۶,۱۵.۲,۰.۰
۲۰۰۶-۱۱-۲۰,۲۴.۵,۱۴.۸,۰.۰
